,Year,Month,Day,Hour,wind speed at 100m (m/s),wind direction at 100m (deg),power (MW),surface air pressure (Pa),air temperature at 2m (K),density at hub height (kg/m^3)
2012-01-01 00:00:00,2012.0,1.0,1.0,0.0,4.99858333333,101.722833333,1.22508333333,94875.928,274.103666667,1.18741666667
2012-01-01 01:00:00,2012.0,1.0,1.0,1.0,4.53283333333,106.661166667,0.850166666667,94901.182,273.737416667,1.189
2012-01-01 02:00:00,2012.0,1.0,1.0,2.0,4.74366666667,103.14575,1.02041666667,94903.316,273.497833333,1.189
2012-01-01 03:00:00,2012.0,1.0,1.0,3.0,5.5395,99.8465833333,1.77866666667,94930.7833333,273.450083333,1.18825
2012-01-01 04:00:00,2012.0,1.0,1.0,4.0,6.62425,96.6095,3.18233333333,94967.8653333,273.32575,1.18975
2012-01-01 05:00:00,2012.0,1.0,1.0,5.0,7.2445,94.46775,4.18516666667,94991.6713333,273.6375,1.19
2012-01-01 06:00:00,2012.0,1.0,1.0,6.0,7.55383333333,92.9225,4.77091666667,95014.9413333,273.75175,1.19058333333
2012-01-01 07:00:00,2012.0,1.0,1.0,7.0,7.40991666667,94.23025,4.48725,95033.9373333,273.63325,1.19183333333
2012-01-01 08:00:00,2012.0,1.0,1.0,8.0,7.29816666667,95.9825,4.28558333333,95071.5546667,273.687916667,1.193
2012-01-01 09:00:00,2012.0,1.0,1.0,9.0,7.67883333333,98.21975,5.046,95086.6593333,274.124833333,1.19216666667
2012-01-01 10:00:00,2012.0,1.0,1.0,10.0,8.06533333333,99.3486666667,5.86608333333,95080.862,274.695666667,1.19125
2012-01-01 11:00:00,2012.0,1.0,1.0,11.0,7.80783333333,97.6368333333,5.31191666667,95071.552,275.191916667,1.19041666667
2012-01-01 12:00:00,2012.0,1.0,1.0,12.0,8.08541666667,97.3915833333,5.89858333333,95041.2613333,275.449583333,1.18925
2012-01-01 13:00:00,2012.0,1.0,1.0,13.0,8.53691666667,98.7074166667,6.91991666667,95008.5293333,275.537666667,1.18775
2012-01-01 14:00:00,2012.0,1.0,1.0,14.0,9.06558333333,98.738,8.27275,94948.7106667,275.375666667,1.18633333333
2012-01-01 15:00:00,2012.0,1.0,1.0,15.0,9.18591666667,99.3013333333,8.58225,94913.6173333,274.852916667,1.18575
2012-01-01 16:00:00,2012.0,1.0,1.0,16.0,9.10691666667,101.513833333,8.37675,94885.3086667,274.274416667,1.186
2012-01-01 17:00:00,2012.0,1.0,1.0,17.0,8.96825,102.024333333,8.01133333333,94865.2446667,274.09775,1.18508333333
2012-01-01 18:00:00,2012.0,1.0,1.0,18.0,8.47425,101.083416667,6.7475,94827.7826667,273.945583333,1.18375
2012-01-01 19:00:00,2012.0,1.0,1.0,19.0,7.815,102.079083333,5.29233333333,94785.6666667,273.936916667,1.18291666667
