,Year,Month,Day,Hour,wind speed at 100m (m/s),wind direction at 100m (deg),power (MW),surface air pressure (Pa),air temperature at 2m (K),density at hub height (kg/m^3)
2011-01-01 00:00:00,2011.0,1.0,1.0,0.0,14.1105,292.04025,15.9763333333,82633.3906667,264.495666667,1.07525
2011-01-01 01:00:00,2011.0,1.0,1.0,1.0,14.91675,292.864166667,15.9953333333,82680.99,264.1795,1.077
2011-01-01 02:00:00,2011.0,1.0,1.0,2.0,14.91725,292.060083333,15.9883333333,82707.772,263.827583333,1.07858333333
2011-01-01 03:00:00,2011.0,1.0,1.0,3.0,12.2115,290.570166667,15.3564166667,82726.4693333,263.470083333,1.07958333333
2011-01-01 04:00:00,2011.0,1.0,1.0,4.0,10.7630833333,291.099,13.0750833333,82786.8186667,263.11325,1.08108333333
2011-01-01 05:00:00,2011.0,1.0,1.0,5.0,10.0349166667,286.428083333,11.1559166667,82845.1073333,262.852833333,1.0825
2011-01-01 06:00:00,2011.0,1.0,1.0,6.0,9.492,290.330416667,9.63458333333,82923.0666667,262.487916667,1.08433333333
2011-01-01 07:00:00,2011.0,1.0,1.0,7.0,11.2526666667,294.37825,13.8118333333,82927.208,262.699,1.08375
2011-01-01 08:00:00,2011.0,1.0,1.0,8.0,12.6128333333,293.124833333,15.6475833333,82962.8393333,264.41025,1.08241666667
2011-01-01 09:00:00,2011.0,1.0,1.0,9.0,13.206,295.924833333,15.729,83007.772,266.022166667,1.07866666667
2011-01-01 10:00:00,2011.0,1.0,1.0,10.0,11.3526666667,296.52125,14.24075,83045.3746667,267.581,1.07366666667
2011-01-01 11:00:00,2011.0,1.0,1.0,11.0,10.19775,297.906166667,11.4739166667,83040.5006667,269.0585,1.06808333333
2011-01-01 12:00:00,2011.0,1.0,1.0,12.0,9.63591666667,294.148416667,9.85983333333,83030.672,270.361083333,1.06291666667
2011-01-01 13:00:00,2011.0,1.0,1.0,13.0,9.45741666667,278.88025,9.32758333333,83067.902,271.040833333,1.06041666667
2011-01-01 14:00:00,2011.0,1.0,1.0,14.0,11.4141666667,274.89,14.25375,83060.2673333,270.97275,1.06
2011-01-01 15:00:00,2011.0,1.0,1.0,15.0,11.49875,275.688,14.407,83075.5193333,270.408166667,1.06083333333
2011-01-01 16:00:00,2011.0,1.0,1.0,16.0,12.18125,278.461166667,15.31225,83091.3833333,268.915666667,1.06341666667
2011-01-01 17:00:00,2011.0,1.0,1.0,17.0,11.04175,278.613416667,13.5183333333,83141.8893333,267.487,1.06658333333
2011-01-01 18:00:00,2011.0,1.0,1.0,18.0,12.7206666667,280.3515,15.6376666667,83125.93,267.849416667,1.06616666667
2011-01-01 19:00:00,2011.0,1.0,1.0,19.0,11.7510833333,283.22625,14.5376666667,83127.0933333,267.92975,1.06483333333
2011-01-01 20:00:00,2011.0,1.0,1.0,20.0,9.4415,289.117333333,9.35725,83186.45,267.692833333,1.065
2011-01-01 21:00:00,2011.0,1.0,1.0,21.0,6.56016666667,295.70025,3.22866666667,83234.138,267.217583333,1.06583333333
2011-01-01 22:00:00,2011.0,1.0,1.0,22.0,2.12133333333,138.943916667,0.0664166666667,83285.1066667,266.207333333,1.0685
2011-01-01 23:00:00,2011.0,1.0,1.0,23.0,2.72141666667,341.03975,0.0973333333333,83329.364,265.6185,1.06991666667
2011-01-02 00:00:00,2011.0,1.0,2.0,0.0,5.97691666667,315.837416667,2.40441666667,83377.4986667,265.381333333,1.07016666667
2011-01-02 01:00:00,2011.0,1.0,2.0,1.0,9.24133333333,306.4335,8.87733333333,83413.814,265.37325,1.071
2011-01-02 02:00:00,2011.0,1.0,2.0,2.0,10.6313333333,300.799083333,12.6225,83382.462,265.96075,1.06916666667
2011-01-02 03:00:00,2011.0,1.0,2.0,3.0,10.9925833333,298.952416667,13.5155833333,83370.9433333,265.958083333,1.0675
2011-01-02 04:00:00,2011.0,1.0,2.0,4.0,12.026,294.21725,15.2049166667,83392.6866667,265.7645,1.06808333333
2011-01-02 05:00:00,2011.0,1.0,2.0,5.0,10.1225833333,288.380416667,11.286,83404.896,265.330166667,1.07016666667
