,Year,Month,Day,Hour,wind speed at 100m (m/s),wind direction at 100m (deg),power (MW),surface air pressure (Pa),air temperature at 2m (K),density at hub height (kg/m^3)
2012-01-01 00:00:00,2012.0,1.0,1.0,0.0,13.2503333333,309.13725,15.96975,99176.07,279.572,1.21525
2012-01-01 01:00:00,2012.0,1.0,1.0,1.0,13.67725,305.138583333,15.9975833333,99316.9213333,278.76575,1.22066666667
2012-01-01 02:00:00,2012.0,1.0,1.0,2.0,13.269,310.748666667,16.0,99460.3593333,278.163583333,1.22466666667
2012-01-01 03:00:00,2012.0,1.0,1.0,3.0,14.0489166667,314.245916667,16.0,99582.356,277.756416667,1.22833333333
2012-01-01 04:00:00,2012.0,1.0,1.0,4.0,13.9415833333,319.474,16.0,99715.718,277.094083333,1.23233333333
2012-01-01 05:00:00,2012.0,1.0,1.0,5.0,12.7871666667,320.8955,15.9938333333,99847.6306667,275.98675,1.2375
2012-01-01 06:00:00,2012.0,1.0,1.0,6.0,12.3920833333,325.294833333,15.9444166667,99998.3873333,274.99225,1.2415
2012-01-01 07:00:00,2012.0,1.0,1.0,7.0,12.5725,326.949333333,15.9948333333,100133.204,274.70075,1.24516666667
2012-01-01 08:00:00,2012.0,1.0,1.0,8.0,11.9815833333,334.14,15.82375,100262.758,275.739416667,1.2485
2012-01-01 09:00:00,2012.0,1.0,1.0,9.0,10.4789166667,344.61175,14.46725,100362.406667,277.655333333,1.24766666667
2012-01-01 10:00:00,2012.0,1.0,1.0,10.0,9.45366666667,344.432583333,12.5198333333,100399.715333,278.5935,1.24575
2012-01-01 11:00:00,2012.0,1.0,1.0,11.0,8.50533333333,342.90275,9.893,100430.536667,279.618,1.24225
2012-01-01 12:00:00,2012.0,1.0,1.0,12.0,7.36225,334.260916667,6.59708333333,100459.986,280.587583333,1.23841666667
2012-01-01 13:00:00,2012.0,1.0,1.0,13.0,6.79741666667,325.903666667,5.18266666667,100479.516,281.328,1.23525
2012-01-01 14:00:00,2012.0,1.0,1.0,14.0,7.09166666667,322.1075,5.86658333333,100489.890667,281.913,1.23225
2012-01-01 15:00:00,2012.0,1.0,1.0,15.0,7.75108333333,321.656166667,7.61425,100503.32,282.05725,1.23025
2012-01-01 16:00:00,2012.0,1.0,1.0,16.0,7.628,320.009916667,7.25483333333,100498.739333,280.74975,1.23008333333
2012-01-01 17:00:00,2012.0,1.0,1.0,17.0,8.68608333333,315.246583333,10.3311666667,100529.867333,278.713666667,1.23133333333
2012-01-01 18:00:00,2012.0,1.0,1.0,18.0,10.4426666667,316.3475,14.5021666667,100582.284,278.255833333,1.23325
2012-01-01 19:00:00,2012.0,1.0,1.0,19.0,10.954,318.290833333,15.1221666667,100629.587333,277.800416667,1.23558333333
2012-01-01 20:00:00,2012.0,1.0,1.0,20.0,11.6181666667,321.370083333,15.6916666667,100660.795333,277.198666667,1.23841666667
2012-01-01 21:00:00,2012.0,1.0,1.0,21.0,11.8880833333,326.685416667,15.7483333333,100675.062,276.39,1.24025
2012-01-01 22:00:00,2012.0,1.0,1.0,22.0,12.57275,331.320583333,15.907,100708.02,276.095583333,1.24316666667
2012-01-01 23:00:00,2012.0,1.0,1.0,23.0,12.9353333333,347.948,16.0,100751.432667,275.910833333,1.24941666667
2012-01-02 00:00:00,2012.0,1.0,2.0,0.0,12.0963333333,344.635,15.8630833333,100830.629333,274.5135,1.255
2012-01-02 01:00:00,2012.0,1.0,2.0,1.0,11.3435833333,341.29625,15.5471666667,100883.204,273.31175,1.26033333333
2012-01-02 02:00:00,2012.0,1.0,2.0,2.0,12.2803333333,346.119083333,15.9338333333,100926.848,272.6515,1.26566666667
2012-01-02 03:00:00,2012.0,1.0,2.0,3.0,10.9329166667,340.394583333,14.9749166667,100950.954,272.093666667,1.26908333333
2012-01-02 04:00:00,2012.0,1.0,2.0,4.0,11.8731666667,345.031166667,15.7478333333,100981.624667,271.961666667,1.27166666667
2012-01-02 05:00:00,2012.0,1.0,2.0,5.0,9.71625,329.648333333,13.2955,101022.445333,271.65225,1.2745
2012-01-02 06:00:00,2012.0,1.0,2.0,6.0,9.19841666667,321.988083333,12.1261666667,101059.524,271.235,1.27758333333
2012-01-02 07:00:00,2012.0,1.0,2.0,7.0,9.36166666667,325.491083333,12.5141666667,101087.526667,271.121083333,1.27908333333
2012-01-02 08:00:00,2012.0,1.0,2.0,8.0,8.74016666667,325.518583333,10.81625,101108.048,271.892416667,1.27983333333
2012-01-02 09:00:00,2012.0,1.0,2.0,9.0,8.1055,339.440916667,8.94175,101106.29,273.587166667,1.27641666667
2012-01-02 10:00:00,2012.0,1.0,2.0,10.0,7.47466666667,339.206666667,7.07858333333,101099.116,274.520583333,1.27341666667
2012-01-02 11:00:00,2012.0,1.0,2.0,11.0,6.56033333333,330.843333333,4.771,101057.840667,275.316166667,1.2695
2012-01-02 12:00:00,2012.0,1.0,2.0,12.0,6.301,326.075583333,4.17216666667,101002.526667,275.995916667,1.26591666667
2012-01-02 13:00:00,2012.0,1.0,2.0,13.0,6.20108333333,321.94775,3.92383333333,100953.848667,276.793833333,1.26116666667
2012-01-02 14:00:00,2012.0,1.0,2.0,14.0,6.5535,320.917666667,4.7045,100896.397333,277.3955,1.25716666667
2012-01-02 15:00:00,2012.0,1.0,2.0,15.0,6.693,319.950666667,5.02433333333,100817.430667,277.41525,1.25425
2012-01-02 16:00:00,2012.0,1.0,2.0,16.0,5.93783333333,320.151666667,3.43391666667,100750.29,275.106166667,1.25316666667
2012-01-02 17:00:00,2012.0,1.0,2.0,17.0,7.09316666667,318.4155,6.02975,100721.296,272.585833333,1.253
2012-01-02 18:00:00,2012.0,1.0,2.0,18.0,7.55791666667,321.112833333,7.18725,100725.571333,272.547916667,1.25308333333
2012-01-02 19:00:00,2012.0,1.0,2.0,19.0,6.9865,324.760416667,5.70325,100725.265333,271.536583333,1.254
2012-01-02 20:00:00,2012.0,1.0,2.0,20.0,5.86725,339.851583333,3.348,100697.952,271.681,1.25425
2012-01-02 21:00:00,2012.0,1.0,2.0,21.0,4.33425,352.256416667,1.10666666667,100656.293333,271.842333333,1.25616666667
2012-01-02 22:00:00,2012.0,1.0,2.0,22.0,3.6425,92.7545,0.462916666667,100629.283333,271.537166667,1.25966666667
2012-01-02 23:00:00,2012.0,1.0,2.0,23.0,3.27358333333,16.5665833333,0.239,100604.106667,271.367166667,1.26008333333
2012-01-03 00:00:00,2012.0,1.0,3.0,0.0,2.26483333333,67.4166666667,0.0145,100597.086,271.120083333,1.263
2012-01-03 01:00:00,2012.0,1.0,3.0,1.0,1.87783333333,110.8735,0.00333333333333,100589.456,270.75925,1.2665
2012-01-03 02:00:00,2012.0,1.0,3.0,2.0,2.4365,128.215666667,0.0328333333333,100571.297333,270.44225,1.268
2012-01-03 03:00:00,2012.0,1.0,3.0,3.0,4.35575,146.28775,1.22058333333,100539.709333,270.042583333,1.27175
2012-01-03 04:00:00,2012.0,1.0,3.0,4.0,6.12341666667,152.187,3.91808333333,100474.478,269.882333333,1.2715
2012-01-03 05:00:00,2012.0,1.0,3.0,5.0,7.49475,157.645416667,7.1615,100440.752667,269.628083333,1.27225
2012-01-03 06:00:00,2012.0,1.0,3.0,6.0,9.21483333333,160.174583333,12.0464166667,100397.570667,269.5555,1.27275
2012-01-03 07:00:00,2012.0,1.0,3.0,7.0,10.0973333333,164.81575,14.0941666667,100337.905333,269.6725,1.27333333333
2012-01-03 08:00:00,2012.0,1.0,3.0,8.0,9.51133333333,168.160333333,12.8213333333,100262.982,270.790083333,1.27275
2012-01-03 09:00:00,2012.0,1.0,3.0,9.0,8.03133333333,171.90975,8.66141666667,100175.928667,272.92775,1.26675
2012-01-03 10:00:00,2012.0,1.0,3.0,10.0,7.38575,174.29225,6.72333333333,100064.002667,275.1705,1.25666666667
2012-01-03 11:00:00,2012.0,1.0,3.0,11.0,8.39283333333,176.121583333,9.59083333333,99936.664,277.228083333,1.24625
