,Year,Month,Day,Hour,wind speed at 100m (m/s),wind direction at 100m (deg),power (MW),surface air pressure (Pa),air temperature at 2m (K),density at hub height (kg/m^3)
2007-01-01 00:00:00,2007.0,1.0,1.0,0.0,1.86608333333,130.935666667,0.0,94982.5953333,268.9545,1.20433333333
2007-01-01 01:00:00,2007.0,1.0,1.0,1.0,1.95983333333,128.417083333,0.0,94983.2066667,268.891166667,1.204
2007-01-01 02:00:00,2007.0,1.0,1.0,2.0,1.95325,134.967333333,0.0,94970.082,268.771833333,1.20375
2007-01-01 03:00:00,2007.0,1.0,1.0,3.0,1.79166666667,142.2045,0.0,94964.4373333,268.73725,1.20291666667
2007-01-01 04:00:00,2007.0,1.0,1.0,4.0,1.78391666667,146.530666667,0.0,94973.5926667,268.715916667,1.202
2007-01-01 05:00:00,2007.0,1.0,1.0,5.0,1.51075,153.066416667,0.0,94973.5913333,268.779416667,1.201
2007-01-01 06:00:00,2007.0,1.0,1.0,6.0,1.50791666667,174.648416667,0.0,94948.7206667,269.0315,1.19966666667
2007-01-01 07:00:00,2007.0,1.0,1.0,7.0,1.54091666667,197.550166667,0.0,94917.4386667,269.265083333,1.198
2007-01-01 08:00:00,2007.0,1.0,1.0,8.0,1.71466666667,199.40775,0.0,94908.13,270.04475,1.19675
2007-01-01 09:00:00,2007.0,1.0,1.0,9.0,2.10491666667,204.984166667,0.00141666666667,94886.1553333,271.609,1.19441666667
2007-01-01 10:00:00,2007.0,1.0,1.0,10.0,2.5725,238.266583333,0.03175,94857.8473333,272.959666667,1.19066666667
2007-01-01 11:00:00,2007.0,1.0,1.0,11.0,3.096,254.598083333,0.0800833333333,94825.6473333,273.93375,1.18741666667
2007-01-01 12:00:00,2007.0,1.0,1.0,12.0,3.81466666667,263.755666667,0.394083333333,94787.498,274.42975,1.18658333333
2007-01-01 13:00:00,2007.0,1.0,1.0,13.0,3.72791666667,260.65975,0.35,94742.1773333,274.656583333,1.18358333333
2007-01-01 14:00:00,2007.0,1.0,1.0,14.0,4.18533333333,254.439333333,0.59125,94670.7626667,274.856,1.17833333333
2007-01-01 15:00:00,2007.0,1.0,1.0,15.0,3.76966666667,265.66175,0.376666666667,94625.9746667,274.345833333,1.1735
2007-01-01 16:00:00,2007.0,1.0,1.0,16.0,2.54925,274.441833333,0.0294166666667,94607.6613333,274.214,1.173
2007-01-01 17:00:00,2007.0,1.0,1.0,17.0,3.11533333333,275.913083333,0.160583333333,94590.188,273.80875,1.17208333333
2007-01-01 18:00:00,2007.0,1.0,1.0,18.0,4.356,264.159416667,0.695833333333,94559.6673333,273.52625,1.16833333333
2007-01-01 19:00:00,2007.0,1.0,1.0,19.0,3.854,258.03875,0.402166666667,94508.3933333,274.331916667,1.16575
2007-01-01 20:00:00,2007.0,1.0,1.0,20.0,3.43116666667,247.985833333,0.195,94460.1726667,274.9805,1.16466666667
2007-01-01 21:00:00,2007.0,1.0,1.0,21.0,3.11341666667,241.772333333,0.07725,94409.9686667,274.94075,1.16491666667
2007-01-01 22:00:00,2007.0,1.0,1.0,22.0,3.93025,217.107083333,0.441083333333,94348.8553333,274.668583333,1.16341666667
2007-01-01 23:00:00,2007.0,1.0,1.0,23.0,3.936,215.844666667,0.440916666667,94301.016,274.98,1.16075
2007-01-02 00:00:00,2007.0,1.0,2.0,0.0,2.95291666667,233.077,0.08225,94246.9973333,274.953,1.15866666667
2007-01-02 01:00:00,2007.0,1.0,2.0,1.0,2.18183333333,289.055,0.00791666666667,94195.6493333,274.815166667,1.15691666667
2007-01-02 02:00:00,2007.0,1.0,2.0,2.0,3.67458333333,293.82775,0.32225,94131.79,274.802166667,1.15725
2007-01-02 03:00:00,2007.0,1.0,2.0,3.0,4.7835,283.810416667,1.02108333333,94090.208,274.720166667,1.15716666667
2007-01-02 04:00:00,2007.0,1.0,2.0,4.0,6.09525,284.45375,2.36016666667,94057.9293333,274.721416667,1.1555
2007-01-02 05:00:00,2007.0,1.0,2.0,5.0,6.56358333333,285.804083333,2.96133333333,94018.4846667,274.841083333,1.15358333333
2007-01-02 06:00:00,2007.0,1.0,2.0,6.0,6.40816666667,274.258083333,2.72125,93975.834,274.989583333,1.15083333333
2007-01-02 07:00:00,2007.0,1.0,2.0,7.0,6.7255,263.233083333,3.19933333333,93919.6773333,275.479833333,1.14683333333
2007-01-02 08:00:00,2007.0,1.0,2.0,8.0,7.44391666667,261.867666667,4.51016666667,93878.0953333,276.614,1.14458333333
2007-01-02 09:00:00,2007.0,1.0,2.0,9.0,11.0845,254.49925,12.2765833333,93817.5946667,279.738583333,1.14333333333
2007-01-02 10:00:00,2007.0,1.0,2.0,10.0,11.9305833333,245.389916667,13.2060833333,93749.464,282.080333333,1.14141666667
2007-01-02 11:00:00,2007.0,1.0,2.0,11.0,10.34575,249.171916667,11.1210833333,93681.1766667,283.07925,1.13866666667
2007-01-02 12:00:00,2007.0,1.0,2.0,12.0,12.1806666667,243.218833333,13.581,93646.4586667,283.932083333,1.13583333333
2007-01-02 13:00:00,2007.0,1.0,2.0,13.0,9.44533333333,249.698416667,8.8355,93668.9653333,283.589833333,1.13658333333
2007-01-02 14:00:00,2007.0,1.0,2.0,14.0,10.9598333333,234.271416667,11.8108333333,93556.576,282.66825,1.13616666667
2007-01-02 15:00:00,2007.0,1.0,2.0,15.0,15.3443333333,229.85,13.9915833333,93395.5913333,281.79725,1.13483333333
2007-01-02 16:00:00,2007.0,1.0,2.0,16.0,14.9345833333,252.24,13.4314166667,93281.3766667,281.426583333,1.135
2007-01-02 17:00:00,2007.0,1.0,2.0,17.0,16.9414166667,270.375583333,13.9834166667,93279.0913333,281.475583333,1.13858333333
2007-01-02 18:00:00,2007.0,1.0,2.0,18.0,12.9610833333,266.759583333,13.098,93248.728,280.92525,1.14058333333
2007-01-02 19:00:00,2007.0,1.0,2.0,19.0,13.1186666667,273.433083333,13.1371666667,93249.1866667,280.466833333,1.143
2007-01-02 20:00:00,2007.0,1.0,2.0,20.0,16.392,278.035333333,13.99975,93265.284,279.988166667,1.14541666667
2007-01-02 21:00:00,2007.0,1.0,2.0,21.0,14.5501666667,276.8795,13.9950833333,93299.2346667,279.846583333,1.14608333333
2007-01-02 22:00:00,2007.0,1.0,2.0,22.0,13.4235833333,277.18925,13.9550833333,93279.9313333,279.754916667,1.1465
2007-01-02 23:00:00,2007.0,1.0,2.0,23.0,13.96925,273.70875,13.9861666667,93241.7813333,279.632583333,1.14683333333
2007-01-03 00:00:00,2007.0,1.0,3.0,0.0,8.93716666667,304.501166667,7.51883333333,93186.2373333,278.701583333,1.1505
2007-01-03 01:00:00,2007.0,1.0,3.0,1.0,8.35666666667,323.573083333,6.34708333333,93104.5253333,277.592333333,1.15291666667
2007-01-03 02:00:00,2007.0,1.0,3.0,2.0,7.47233333333,323.051416667,4.447,93029.2233333,277.483166667,1.15208333333
2007-01-03 03:00:00,2007.0,1.0,3.0,3.0,6.933,325.929333333,3.54675,92958.496,277.35975,1.15175
2007-01-03 04:00:00,2007.0,1.0,3.0,4.0,7.25716666667,330.457,4.06833333333,92899.2893333,277.3775,1.15125
2007-01-03 05:00:00,2007.0,1.0,3.0,5.0,8.31908333333,330.818916667,6.31025,92861.4473333,277.30475,1.15241666667
2007-01-03 06:00:00,2007.0,1.0,3.0,6.0,10.38875,328.765916667,11.334,92839.4746667,276.945916667,1.15425
2007-01-03 07:00:00,2007.0,1.0,3.0,7.0,8.72316666667,298.7065,7.22275,92844.5873333,276.991416667,1.15233333333
2007-01-03 08:00:00,2007.0,1.0,3.0,8.0,8.6865,274.000833333,7.14183333333,92878.084,276.954583333,1.15383333333
2007-01-03 09:00:00,2007.0,1.0,3.0,9.0,7.27916666667,273.248666667,4.22416666667,92918.1413333,276.875166667,1.15625
2007-01-03 10:00:00,2007.0,1.0,3.0,10.0,8.84008333333,284.404166667,7.49108333333,92949.728,277.134666667,1.15633333333
2007-01-03 11:00:00,2007.0,1.0,3.0,11.0,8.24258333333,286.342333333,6.087,92966.7393333,277.80175,1.15516666667
2007-01-03 12:00:00,2007.0,1.0,3.0,12.0,7.05808333333,269.785583333,3.76066666667,92958.4226667,278.730083333,1.15208333333
2007-01-03 13:00:00,2007.0,1.0,3.0,13.0,8.77375,253.84625,7.33966666667,93010.5293333,278.542166667,1.15266666667
2007-01-03 14:00:00,2007.0,1.0,3.0,14.0,6.992,245.34175,3.7555,93015.8713333,278.031583333,1.15291666667
2007-01-03 15:00:00,2007.0,1.0,3.0,15.0,11.045,281.233583333,12.3009166667,93076.836,277.468583333,1.15625
2007-01-03 16:00:00,2007.0,1.0,3.0,16.0,9.30516666667,270.882583333,8.69575,93145.5046667,276.292,1.15783333333
2007-01-03 17:00:00,2007.0,1.0,3.0,17.0,10.6365833333,276.669333333,11.7255833333,93179.9933333,275.781416667,1.16016666667
2007-01-03 18:00:00,2007.0,1.0,3.0,18.0,13.3043333333,282.632,13.92375,93166.3346667,275.82025,1.16066666667
2007-01-03 19:00:00,2007.0,1.0,3.0,19.0,16.1733333333,279.566333333,13.999,93177.1653333,275.508833333,1.16216666667
2007-01-03 20:00:00,2007.0,1.0,3.0,20.0,15.537,281.51625,14.0,93224.4693333,275.06575,1.16366666667
2007-01-03 21:00:00,2007.0,1.0,3.0,21.0,14.4669166667,281.5325,13.9885,93276.4273333,274.623833333,1.16566666667
