,Year,Month,Day,Hour,wind speed at 100m (m/s),wind direction at 100m (deg),power (MW),surface air pressure (Pa),air temperature at 2m (K),density at hub height (kg/m^3)
2008-01-01 00:00:00,2008.0,1.0,1.0,0.0,8.96683333333,88.8825833333,8.097,95320.512,272.262833333,1.19858333333
2008-01-01 01:00:00,2008.0,1.0,1.0,1.0,9.06208333333,88.2444166667,8.34241666667,95286.408,272.245083333,1.19825
2008-01-01 02:00:00,2008.0,1.0,1.0,2.0,8.96308333333,87.6623333333,8.09216666667,95246.0473333,272.13525,1.1995
2008-01-01 03:00:00,2008.0,1.0,1.0,3.0,8.665,89.1271666667,7.31791666667,95220.412,271.47975,1.20016666667
2008-01-01 04:00:00,2008.0,1.0,1.0,4.0,8.84508333333,88.1349166667,7.79033333333,95207.2133333,271.754333333,1.20041666667
2008-01-01 05:00:00,2008.0,1.0,1.0,5.0,9.15441666667,88.8410833333,8.603,95186.8413333,271.811166667,1.20116666667
2008-01-01 06:00:00,2008.0,1.0,1.0,6.0,9.49366666667,90.1280833333,9.48308333333,95133.1273333,271.738666667,1.20183333333
2008-01-01 07:00:00,2008.0,1.0,1.0,7.0,8.84158333333,97.0713333333,7.79983333333,95111.9933333,271.47725,1.20325
2008-01-01 08:00:00,2008.0,1.0,1.0,8.0,9.30833333333,99.43625,9.01375,95103.4493333,271.43775,1.20391666667
2008-01-01 09:00:00,2008.0,1.0,1.0,9.0,9.73133333333,99.7396666667,10.0878333333,95079.6453333,271.59625,1.20308333333
2008-01-01 10:00:00,2008.0,1.0,1.0,10.0,9.51416666667,102.797083333,9.55108333333,95036.994,271.94875,1.204
2008-01-01 11:00:00,2008.0,1.0,1.0,11.0,9.41216666667,102.630166667,9.29008333333,94981.528,272.342083333,1.20275
2008-01-01 12:00:00,2008.0,1.0,1.0,12.0,9.54325,104.043166667,9.60983333333,94932.0853333,272.788166667,1.2015
2008-01-01 13:00:00,2008.0,1.0,1.0,13.0,9.75416666667,103.383416667,10.1260833333,94882.34,272.858166667,1.20008333333
2008-01-01 14:00:00,2008.0,1.0,1.0,14.0,9.8575,102.581833333,10.3745,94781.3206667,272.550166667,1.19908333333
2008-01-01 15:00:00,2008.0,1.0,1.0,15.0,9.89233333333,103.398833333,10.44725,94701.896,272.102583333,1.19716666667
2008-01-01 16:00:00,2008.0,1.0,1.0,16.0,9.8545,102.280416667,10.339,94638.8746667,271.655583333,1.195
2008-01-01 17:00:00,2008.0,1.0,1.0,17.0,9.89983333333,103.9395,10.4408333333,94570.364,271.42925,1.19341666667
2008-01-01 18:00:00,2008.0,1.0,1.0,18.0,9.82316666667,104.569583333,10.2395,94482.0126667,271.524083333,1.19175
2008-01-01 19:00:00,2008.0,1.0,1.0,19.0,9.41466666667,106.128916667,9.20133333333,94397.4753333,271.730583333,1.19025
2008-01-01 20:00:00,2008.0,1.0,1.0,20.0,8.47575,107.383166667,6.79866666667,94343.99,271.872333333,1.18908333333
2008-01-01 21:00:00,2008.0,1.0,1.0,21.0,7.71991666667,108.874083333,5.11283333333,94288.7506667,271.987,1.18783333333
2008-01-01 22:00:00,2008.0,1.0,1.0,22.0,7.29775,112.24,4.26508333333,94221.8373333,272.004583333,1.18658333333
2008-01-01 23:00:00,2008.0,1.0,1.0,23.0,6.71425,116.684166667,3.30075,94171.6326667,272.05625,1.18558333333
2008-01-02 00:00:00,2008.0,1.0,2.0,0.0,5.97308333333,120.76725,2.25758333333,94127.9933333,272.354666667,1.18325
2008-01-02 01:00:00,2008.0,1.0,2.0,1.0,5.59633333333,123.60625,1.8155,94061.2326667,272.46075,1.18183333333
2008-01-02 02:00:00,2008.0,1.0,2.0,2.0,5.07158333333,124.2805,1.27641666667,93985.394,272.542583333,1.18066666667
2008-01-02 03:00:00,2008.0,1.0,2.0,3.0,4.47508333333,126.206083333,0.793833333333,93909.174,272.739666667,1.17891666667
2008-01-02 04:00:00,2008.0,1.0,2.0,4.0,3.97466666667,131.724583333,0.470416666667,93856.8313333,272.924166667,1.17725
2008-01-02 05:00:00,2008.0,1.0,2.0,5.0,2.72233333333,157.081583333,0.0536666666667,93825.17,272.6945,1.175
2008-01-02 06:00:00,2008.0,1.0,2.0,6.0,1.6075,266.36375,0.00333333333333,93798.924,272.0965,1.17658333333
2008-01-02 07:00:00,2008.0,1.0,2.0,7.0,2.33266666667,300.8365,0.0164166666667,93794.6506667,272.02225,1.17583333333
2008-01-02 08:00:00,2008.0,1.0,2.0,8.0,1.79308333333,302.066083333,0.0,93797.932,272.436,1.17325
2008-01-02 09:00:00,2008.0,1.0,2.0,9.0,1.46391666667,309.34675,0.0,93809.8326667,273.682583333,1.17408333333
2008-01-02 10:00:00,2008.0,1.0,2.0,10.0,2.49041666667,319.557333333,0.08225,93805.1773333,274.278,1.17508333333
2008-01-02 11:00:00,2008.0,1.0,2.0,11.0,5.17533333333,327.093333333,1.39025,93771.912,274.586833333,1.17566666667
2008-01-02 12:00:00,2008.0,1.0,2.0,12.0,4.375,315.515666667,0.89125,93742.9193333,275.21625,1.17191666667
2008-01-02 13:00:00,2008.0,1.0,2.0,13.0,2.82075,304.564166667,0.0495,93731.548,275.05175,1.17175
2008-01-02 14:00:00,2008.0,1.0,2.0,14.0,2.5215,281.608583333,0.0285,93676.9186667,275.109083333,1.16891666667
2008-01-02 15:00:00,2008.0,1.0,2.0,15.0,4.4385,266.103583333,0.812833333333,93633.7313333,274.600833333,1.16683333333
2008-01-02 16:00:00,2008.0,1.0,2.0,16.0,3.82608333333,275.408083333,0.454916666667,93611.6826667,274.391083333,1.16691666667
2008-01-02 17:00:00,2008.0,1.0,2.0,17.0,2.55433333333,266.47775,0.031,93594.596,274.332916667,1.16758333333
2008-01-02 18:00:00,2008.0,1.0,2.0,18.0,2.58283333333,288.797,0.0585833333333,93560.6433333,274.414,1.16591666667
2008-01-02 19:00:00,2008.0,1.0,2.0,19.0,1.52983333333,302.105916667,0.000166666666667,93528.1413333,274.189333333,1.1665
2008-01-02 20:00:00,2008.0,1.0,2.0,20.0,2.13066666667,307.943,0.0128333333333,93488.9233333,274.41775,1.16433333333
2008-01-02 21:00:00,2008.0,1.0,2.0,21.0,1.36275,277.629333333,0.0,93452.758,274.244166667,1.16425
2008-01-02 22:00:00,2008.0,1.0,2.0,22.0,0.75275,282.021083333,0.0,93400.4193333,274.294166667,1.16266666667
2008-01-02 23:00:00,2008.0,1.0,2.0,23.0,0.858916666667,301.497583333,0.0,93361.5066667,274.44525,1.16166666667
2008-01-03 00:00:00,2008.0,1.0,3.0,0.0,1.21975,268.543666667,8.33333333333e-05,93293.528,274.516083333,1.1605
2008-01-03 01:00:00,2008.0,1.0,3.0,1.0,1.94633333333,102.377,0.06675,93246.224,274.368666667,1.15941666667
2008-01-03 02:00:00,2008.0,1.0,3.0,2.0,4.86108333333,111.493,1.10766666667,93172.902,275.449583333,1.15608333333
2008-01-03 03:00:00,2008.0,1.0,3.0,3.0,2.27025,123.908583333,0.0195,93098.738,274.883833333,1.15533333333
2008-01-03 04:00:00,2008.0,1.0,3.0,4.0,2.96116666667,130.611,0.05975,93047.3933333,274.83,1.15483333333
2008-01-03 05:00:00,2008.0,1.0,3.0,5.0,2.72558333333,143.719833333,0.04075,92978.2666667,275.443583333,1.15033333333
2008-01-03 06:00:00,2008.0,1.0,3.0,6.0,2.65458333333,144.086833333,0.0353333333333,92893.9606667,275.03875,1.14966666667
2008-01-03 07:00:00,2008.0,1.0,3.0,7.0,2.32833333333,146.517333333,0.0144166666667,92813.466,274.717,1.14791666667
