,Year,Month,Day,Hour,wind speed at 100m (m/s),wind direction at 100m (deg),power (MW),surface air pressure (Pa),air temperature at 2m (K),density at hub height (kg/m^3)
2011-01-01 00:00:00,2011.0,1.0,1.0,0.0,8.86141666667,321.757,11.06225,98861.2726667,270.300583333,1.262
2011-01-01 01:00:00,2011.0,1.0,1.0,1.0,8.23308333333,324.156083333,9.25425,98951.0713333,269.832333333,1.26633333333
2011-01-01 02:00:00,2011.0,1.0,1.0,2.0,7.50633333333,325.72475,7.13275,99019.6626667,269.07475,1.26991666667
2011-01-01 03:00:00,2011.0,1.0,1.0,3.0,6.98408333333,323.86625,5.81641666667,99079.8613333,268.65825,1.2725
2011-01-01 04:00:00,2011.0,1.0,1.0,4.0,7.361,318.878166667,6.78491666667,99154.784,268.296916667,1.27533333333
2011-01-01 05:00:00,2011.0,1.0,1.0,5.0,6.9775,320.12875,5.83633333333,99238.7073333,267.937416667,1.27808333333
2011-01-01 06:00:00,2011.0,1.0,1.0,6.0,5.83516666667,312.382666667,3.32425,99313.48,267.74725,1.27958333333
2011-01-01 07:00:00,2011.0,1.0,1.0,7.0,6.09816666667,309.666916667,3.79975,99381.0006667,267.527416667,1.28133333333
2011-01-01 08:00:00,2011.0,1.0,1.0,8.0,5.73566666667,305.64875,3.1535,99446.3106667,267.718,1.282
2011-01-01 09:00:00,2011.0,1.0,1.0,9.0,5.88841666667,308.929,3.42233333333,99501.7013333,268.463916667,1.28091666667
2011-01-01 10:00:00,2011.0,1.0,1.0,10.0,6.10325,313.051083333,3.80125,99524.438,269.488416667,1.27716666667
2011-01-01 11:00:00,2011.0,1.0,1.0,11.0,5.44966666667,311.573666667,2.61875,99534.356,270.458583333,1.27275
2011-01-01 12:00:00,2011.0,1.0,1.0,12.0,5.34233333333,301.0955,2.41608333333,99542.5953333,271.42225,1.26833333333
2011-01-01 13:00:00,2011.0,1.0,1.0,13.0,5.72525,299.317666667,3.08783333333,99553.43,272.249666667,1.26475
2011-01-01 14:00:00,2011.0,1.0,1.0,14.0,5.30841666667,295.270583333,2.3395,99569.9113333,272.764416667,1.26191666667
2011-01-01 15:00:00,2011.0,1.0,1.0,15.0,5.11816666667,290.454416667,2.04533333333,99573.572,272.882833333,1.26025
2011-01-01 16:00:00,2011.0,1.0,1.0,16.0,5.08783333333,281.833083333,2.00658333333,99567.238,271.597916667,1.26
2011-01-01 17:00:00,2011.0,1.0,1.0,17.0,5.72666666667,285.762,3.0785,99607.828,269.522916667,1.26016666667
2011-01-01 18:00:00,2011.0,1.0,1.0,18.0,5.31825,286.59775,2.36141666667,99652.768,269.137083333,1.261
2011-01-01 19:00:00,2011.0,1.0,1.0,19.0,5.64366666667,299.650666667,2.93575,99697.0966667,269.027916667,1.26191666667
2011-01-01 20:00:00,2011.0,1.0,1.0,20.0,6.37283333333,322.23975,4.35858333333,99739.9746667,269.159,1.26366666667
2011-01-01 21:00:00,2011.0,1.0,1.0,21.0,6.91833333333,330.947916667,5.592,99764.0086667,269.314083333,1.26508333333
2011-01-01 22:00:00,2011.0,1.0,1.0,22.0,6.36266666667,332.8945,4.32483333333,99792.3893333,269.060416667,1.2665
