,Year,Month,Day,Hour,wind speed at 100m (m/s),wind direction at 100m (deg),power (MW),surface air pressure (Pa),air temperature at 2m (K),density at hub height (kg/m^3)
2007-01-01 00:00:00,2007.0,1.0,1.0,0.0,2.54758333333,125.727333333,0.0245833333333,96221.6426667,268.921666667,1.221
2007-01-01 01:00:00,2007.0,1.0,1.0,1.0,2.58908333333,121.983,0.0266666666667,96221.7213333,268.899833333,1.221
2007-01-01 02:00:00,2007.0,1.0,1.0,2.0,2.47275,122.955416667,0.0208333333333,96207.9873333,268.796,1.22083333333
2007-01-01 03:00:00,2007.0,1.0,1.0,3.0,2.282,125.935333333,0.01125,96203.3326667,268.71625,1.22033333333
2007-01-01 04:00:00,2007.0,1.0,1.0,4.0,2.26316666667,127.328083333,0.0100833333333,96216.378,268.62625,1.22
2007-01-01 05:00:00,2007.0,1.0,1.0,5.0,2.09,127.435,0.004,96213.5553333,268.621416667,1.21975
2007-01-01 06:00:00,2007.0,1.0,1.0,6.0,1.678,131.073083333,0.0,96186.6986667,268.8085,1.21875
2007-01-01 07:00:00,2007.0,1.0,1.0,7.0,1.12266666667,135.546333333,0.0,96157.4006667,269.189666667,1.218
2007-01-01 08:00:00,2007.0,1.0,1.0,8.0,1.03625,139.141916667,0.0,96145.576,269.918666667,1.21708333333
2007-01-01 09:00:00,2007.0,1.0,1.0,9.0,0.962583333333,154.285416667,0.0,96121.162,271.378666667,1.21466666667
2007-01-01 10:00:00,2007.0,1.0,1.0,10.0,0.67725,271.593083333,0.0,96088.6586667,272.562083333,1.21125
2007-01-01 11:00:00,2007.0,1.0,1.0,11.0,1.3385,288.227166667,0.0,96046.466,273.53475,1.20691666667
2007-01-01 12:00:00,2007.0,1.0,1.0,12.0,2.096,291.619416667,0.00441666666667,96009.77,274.419666667,1.2045
2007-01-01 13:00:00,2007.0,1.0,1.0,13.0,1.65983333333,287.67875,0.0,95962.1586667,274.669083333,1.20283333333
2007-01-01 14:00:00,2007.0,1.0,1.0,14.0,2.05033333333,263.082166667,0.000666666666667,95889.296,274.647333333,1.1965
2007-01-01 15:00:00,2007.0,1.0,1.0,15.0,2.05133333333,295.834083333,0.00183333333333,95838.5593333,274.20075,1.19108333333
2007-01-01 16:00:00,2007.0,1.0,1.0,16.0,1.805,318.037666667,0.001,95813.9166667,274.014333333,1.18991666667
2007-01-01 17:00:00,2007.0,1.0,1.0,17.0,1.81233333333,305.87025,0.00233333333333,95791.8666667,273.723,1.18766666667
2007-01-01 18:00:00,2007.0,1.0,1.0,18.0,2.75191666667,284.176833333,0.0335,95761.9573333,273.535333333,1.18375
2007-01-01 19:00:00,2007.0,1.0,1.0,19.0,2.17725,270.016916667,0.0045,95711.8306667,274.335666667,1.18125
2007-01-01 20:00:00,2007.0,1.0,1.0,20.0,1.89416666667,262.814083333,8.33333333333e-05,95652.6246667,274.93775,1.17891666667
2007-01-01 21:00:00,2007.0,1.0,1.0,21.0,1.6595,265.27725,0.0,95598.3033333,274.93475,1.17816666667
2007-01-01 22:00:00,2007.0,1.0,1.0,22.0,1.69416666667,225.395666667,0.0,95532.9166667,274.810083333,1.17758333333
2007-01-01 23:00:00,2007.0,1.0,1.0,23.0,2.01983333333,208.515833333,0.00025,95482.562,275.182583333,1.17533333333
2007-01-02 00:00:00,2007.0,1.0,2.0,0.0,1.57125,239.628916667,0.0,95433.6573333,274.830166667,1.17383333333
2007-01-02 01:00:00,2007.0,1.0,2.0,1.0,1.92425,322.944333333,0.0106666666667,95384.5966667,274.7335,1.172
2007-01-02 02:00:00,2007.0,1.0,2.0,2.0,3.35575,313.76025,0.134166666667,95319.9746667,274.980333333,1.17008333333
2007-01-02 03:00:00,2007.0,1.0,2.0,3.0,4.35083333333,299.39675,0.553083333333,95282.514,274.945416667,1.16958333333
2007-01-02 04:00:00,2007.0,1.0,2.0,4.0,5.76925,298.507416667,1.50708333333,95243.6786667,274.794083333,1.16816666667
2007-01-02 05:00:00,2007.0,1.0,2.0,5.0,6.08258333333,297.940416667,1.76608333333,95199.2726667,274.796833333,1.16716666667
2007-01-02 06:00:00,2007.0,1.0,2.0,6.0,5.57283333333,286.522083333,1.33058333333,95146.324,274.906416667,1.16308333333
2007-01-02 07:00:00,2007.0,1.0,2.0,7.0,5.30816666667,272.878166667,1.11475,95085.5913333,275.4045,1.158
2007-01-02 08:00:00,2007.0,1.0,2.0,8.0,5.84333333333,268.974916667,1.60066666667,95041.4173333,276.542,1.15566666667
2007-01-02 09:00:00,2007.0,1.0,2.0,9.0,8.85591666667,258.6,5.67175,94993.5026667,279.114666667,1.15391666667
2007-01-02 10:00:00,2007.0,1.0,2.0,10.0,9.15816666667,250.535166667,6.21833333333,94954.2866667,282.065583333,1.15216666667
2007-01-02 11:00:00,2007.0,1.0,2.0,11.0,7.542,257.861333333,3.46333333333,94883.7113333,283.4945,1.14966666667
2007-01-02 12:00:00,2007.0,1.0,2.0,12.0,9.47308333333,244.212333333,6.74208333333,94844.878,284.588416667,1.1465
2007-01-02 13:00:00,2007.0,1.0,2.0,13.0,7.26241666667,254.58175,3.20558333333,94837.4753333,283.809,1.14708333333
2007-01-02 14:00:00,2007.0,1.0,2.0,14.0,9.67891666667,234.251333333,6.96925,94689.8426667,282.901083333,1.146
2007-01-02 15:00:00,2007.0,1.0,2.0,15.0,15.5614166667,227.829666667,9.98083333333,94545.7213333,282.367666667,1.14433333333
2007-01-02 16:00:00,2007.0,1.0,2.0,16.0,14.3889166667,251.80875,9.35158333333,94437.4553333,282.18375,1.145
2007-01-02 17:00:00,2007.0,1.0,2.0,17.0,16.0350833333,270.546666667,9.98741666667,94447.8326667,282.118166667,1.14933333333
2007-01-02 18:00:00,2007.0,1.0,2.0,18.0,12.00025,268.4085,8.91816666667,94425.7826667,281.579833333,1.15166666667
2007-01-02 19:00:00,2007.0,1.0,2.0,19.0,12.1175833333,275.685833333,9.14075,94435.8533333,281.123583333,1.154
2007-01-02 20:00:00,2007.0,1.0,2.0,20.0,14.9218333333,279.91525,9.99708333333,94469.6533333,280.587333333,1.15691666667
2007-01-02 21:00:00,2007.0,1.0,2.0,21.0,12.9898333333,278.977083333,9.95,94494.2973333,280.432333333,1.1575
2007-01-02 22:00:00,2007.0,1.0,2.0,22.0,12.02125,279.155,9.75175,94453.6286667,280.344083333,1.15775
2007-01-02 23:00:00,2007.0,1.0,2.0,23.0,12.5408333333,275.907416667,9.905,94403.5046667,280.20625,1.158
2007-01-03 00:00:00,2007.0,1.0,3.0,0.0,8.81008333333,311.960166667,5.55608333333,94352.31,279.306916667,1.16225
2007-01-03 01:00:00,2007.0,1.0,3.0,1.0,8.6105,329.285666667,5.26458333333,94279.294,278.174166667,1.16558333333
2007-01-03 02:00:00,2007.0,1.0,3.0,2.0,7.45341666667,328.59,3.36316666667,94204.5253333,278.015666667,1.165
2007-01-03 03:00:00,2007.0,1.0,3.0,3.0,7.03783333333,331.23775,2.82016666667,94127.1586667,277.8855,1.16416666667
2007-01-03 04:00:00,2007.0,1.0,3.0,4.0,7.44058333333,335.100333333,3.34983333333,94076.4986667,277.899083333,1.16416666667
2007-01-03 05:00:00,2007.0,1.0,3.0,5.0,8.19325,333.0435,4.53625,94041.6313333,277.816333333,1.16483333333
2007-01-03 06:00:00,2007.0,1.0,3.0,6.0,10.0273333333,331.464416667,7.82308333333,94021.7166667,277.471,1.1665
2007-01-03 07:00:00,2007.0,1.0,3.0,7.0,7.89391666667,302.355,4.05241666667,94017.292,277.5045,1.1645
2007-01-03 08:00:00,2007.0,1.0,3.0,8.0,7.8515,274.611416667,3.98358333333,94052.7706667,277.48725,1.16533333333
2007-01-03 09:00:00,2007.0,1.0,3.0,9.0,6.55508333333,273.454333333,2.32275,94093.8173333,277.60325,1.16758333333
2007-01-03 10:00:00,2007.0,1.0,3.0,10.0,8.0685,284.00475,4.31883333333,94129.1433333,277.916583333,1.16775
2007-01-03 11:00:00,2007.0,1.0,3.0,11.0,7.06416666667,287.6125,2.91608333333,94142.1133333,278.652833333,1.16616666667
2007-01-03 12:00:00,2007.0,1.0,3.0,12.0,6.83766666667,270.135083333,2.61191666667,94099.844,279.641583333,1.16225
2007-01-03 13:00:00,2007.0,1.0,3.0,13.0,8.812,252.169833333,5.61358333333,94133.9486667,279.471666667,1.16283333333
2007-01-03 14:00:00,2007.0,1.0,3.0,14.0,6.87041666667,242.134166667,2.75483333333,94177.36,279.10075,1.16291666667
2007-01-03 15:00:00,2007.0,1.0,3.0,15.0,10.2576666667,282.486,8.01608333333,94256.1753333,278.193166667,1.1675
2007-01-03 16:00:00,2007.0,1.0,3.0,16.0,8.60816666667,268.103916667,5.30775,94307.8286667,276.985,1.169
2007-01-03 17:00:00,2007.0,1.0,3.0,17.0,9.30383333333,276.805833333,6.56266666667,94356.4286667,275.882833333,1.17158333333
2007-01-03 18:00:00,2007.0,1.0,3.0,18.0,11.563,284.270416667,9.49291666667,94380.462,276.198333333,1.173
2007-01-03 19:00:00,2007.0,1.0,3.0,19.0,14.98275,280.540083333,9.97741666667,94369.782,276.125833333,1.17383333333
2007-01-03 20:00:00,2007.0,1.0,3.0,20.0,15.3885833333,280.178833333,10.0,94415.9406667,275.757166667,1.17516666667
2007-01-03 21:00:00,2007.0,1.0,3.0,21.0,14.626,280.610083333,9.99733333333,94443.5593333,275.314166667,1.17725
2007-01-03 22:00:00,2007.0,1.0,3.0,22.0,13.7893333333,286.30625,9.98525,94521.0753333,275.041833333,1.17833333333
