,Year,Month,Day,Hour,wind speed at 100m (m/s),wind direction at 100m (deg),power (MW),surface air pressure (Pa),air temperature at 2m (K),density at hub height (kg/m^3)
2012-01-01 00:00:00,2012.0,1.0,1.0,0.0,13.3258333333,308.96,15.99675,99148.0786667,279.644333333,1.21483333333
2012-01-01 01:00:00,2012.0,1.0,1.0,1.0,13.89625,304.961916667,16.0,99293.4966667,278.946833333,1.22025
2012-01-01 02:00:00,2012.0,1.0,1.0,2.0,13.345,310.956,16.0,99434.19,278.2705,1.22416666667
2012-01-01 03:00:00,2012.0,1.0,1.0,3.0,14.1851666667,314.5335,16.0,99557.79,277.876916667,1.22791666667
2012-01-01 04:00:00,2012.0,1.0,1.0,4.0,13.82475,319.009333333,16.0,99693.4446667,277.089916667,1.23216666667
2012-01-01 05:00:00,2012.0,1.0,1.0,5.0,12.9995,321.246833333,16.0,99825.1313333,276.11725,1.237
2012-01-01 06:00:00,2012.0,1.0,1.0,6.0,13.0478333333,325.928083333,16.0,99966.51,275.682916667,1.2405
2012-01-01 07:00:00,2012.0,1.0,1.0,7.0,13.01475,327.457416667,16.0,100104.833333,275.264416667,1.24441666667
2012-01-01 08:00:00,2012.0,1.0,1.0,8.0,12.43625,334.68625,15.9468333333,100232.707333,276.059416667,1.24766666667
2012-01-01 09:00:00,2012.0,1.0,1.0,9.0,10.20325,344.965,14.0183333333,100348.980667,277.63775,1.24758333333
2012-01-01 10:00:00,2012.0,1.0,1.0,10.0,9.09983333333,344.665666667,11.7574166667,100388.883333,278.5475,1.24583333333
2012-01-01 11:00:00,2012.0,1.0,1.0,11.0,8.48325,343.333333333,9.93491666667,100409.332,279.568166667,1.24225
2012-01-01 12:00:00,2012.0,1.0,1.0,12.0,7.2615,335.420333333,6.42183333333,100434.432667,280.54025,1.23833333333
2012-01-01 13:00:00,2012.0,1.0,1.0,13.0,6.64541666667,326.844333333,4.89425,100454.040667,281.31825,1.235
2012-01-01 14:00:00,2012.0,1.0,1.0,14.0,6.9495,322.297416667,5.59483333333,100462.74,281.912583333,1.23191666667
2012-01-01 15:00:00,2012.0,1.0,1.0,15.0,7.7105,321.173,7.59208333333,100477.160667,282.031666667,1.23008333333
