,Year,Month,Day,Hour,wind speed at 100m (m/s),wind direction at 100m (deg),power (MW),surface air pressure (Pa),air temperature at 2m (K),density at hub height (kg/m^3)
2010-01-01 00:00:00,2010.0,1.0,1.0,0.0,12.1169166667,277.084333333,14.9734166667,83595.0933333,270.821416667,1.05316666667
2010-01-01 01:00:00,2010.0,1.0,1.0,1.0,16.0323333333,276.027,15.9968333333,83567.7813333,271.44,1.055
2010-01-01 02:00:00,2010.0,1.0,1.0,2.0,16.7421666667,276.056916667,16.0,83526.658,271.215916667,1.056
2010-01-01 03:00:00,2010.0,1.0,1.0,3.0,14.99125,280.179583333,15.9783333333,83477.9006667,271.522083333,1.05233333333
2010-01-01 04:00:00,2010.0,1.0,1.0,4.0,11.2766666667,277.607083333,13.6761666667,83450.2013333,270.84925,1.05025
2010-01-01 05:00:00,2010.0,1.0,1.0,5.0,11.1741666667,270.708083333,13.44725,83439.9766667,271.273833333,1.04908333333
2010-01-01 06:00:00,2010.0,1.0,1.0,6.0,13.4550833333,273.805916667,15.8744166667,83415.642,271.720916667,1.04833333333
2010-01-01 07:00:00,2010.0,1.0,1.0,7.0,14.5419166667,276.126416667,15.98825,83384.594,272.402833333,1.04675
2010-01-01 08:00:00,2010.0,1.0,1.0,8.0,14.4111666667,280.047083333,15.9844166667,83367.66,274.920083333,1.04225
2010-01-01 09:00:00,2010.0,1.0,1.0,9.0,14.0094166667,281.946166667,15.9565,83338.2073333,276.902083333,1.03833333333
2010-01-01 10:00:00,2010.0,1.0,1.0,10.0,14.7634166667,284.074583333,15.98975,83319.208,278.688833333,1.033
2010-01-01 11:00:00,2010.0,1.0,1.0,11.0,15.5318333333,287.678333333,15.9986666667,83275.4146667,280.048916667,1.02808333333
2010-01-01 12:00:00,2010.0,1.0,1.0,12.0,12.7615,290.475666667,14.1221666667,83279.2253333,281.29725,1.02366666667
2010-01-01 13:00:00,2010.0,1.0,1.0,13.0,5.6755,303.760833333,1.84658333333,83338.812,281.986,1.02116666667
2010-01-01 14:00:00,2010.0,1.0,1.0,14.0,4.73025,311.577166667,0.922333333333,83300.4366667,281.949666667,1.02016666667
2010-01-01 15:00:00,2010.0,1.0,1.0,15.0,4.80966666667,320.981833333,1.07391666667,83269.4613333,280.77475,1.022
2010-01-01 16:00:00,2010.0,1.0,1.0,16.0,6.87091666667,302.164666667,3.40283333333,83274.9533333,277.49675,1.02658333333
2010-01-01 17:00:00,2010.0,1.0,1.0,17.0,9.47141666667,281.623083333,9.15633333333,83287.8493333,275.133583333,1.03291666667
2010-01-01 18:00:00,2010.0,1.0,1.0,18.0,10.1553333333,292.925416667,11.0628333333,83276.9386667,274.532166667,1.03491666667
