,Year,Month,Day,Hour,wind speed at 100m (m/s),wind direction at 100m (deg),power (MW),surface air pressure (Pa),air temperature at 2m (K),density at hub height (kg/m^3)
2008-01-01 00:00:00,2008.0,1.0,1.0,0.0,8.2135,320.293083333,6.30691666667,84008.01,268.545666667,1.07333333333
2008-01-01 01:00:00,2008.0,1.0,1.0,1.0,10.1958333333,322.529916667,11.5153333333,84058.8173333,268.301083333,1.07683333333
2008-01-01 02:00:00,2008.0,1.0,1.0,2.0,9.05783333333,328.16025,8.36141666667,84087.0453333,267.897916667,1.07858333333
2008-01-01 03:00:00,2008.0,1.0,1.0,3.0,7.69791666667,322.635833333,5.24241666667,84099.9413333,267.02875,1.08008333333
2008-01-01 04:00:00,2008.0,1.0,1.0,4.0,6.16891666667,332.146,2.68175,84165.5553333,266.0995,1.08341666667
2008-01-01 05:00:00,2008.0,1.0,1.0,5.0,8.24533333333,332.01125,6.3375,84217.822,266.004166667,1.083
2008-01-01 06:00:00,2008.0,1.0,1.0,6.0,7.20991666667,343.111,4.17891666667,84248.1086667,266.059833333,1.08308333333
2008-01-01 07:00:00,2008.0,1.0,1.0,7.0,5.98133333333,295.7895,2.29525,84283.2046667,265.989666667,1.08433333333
2008-01-01 08:00:00,2008.0,1.0,1.0,8.0,4.66725,356.389333333,0.976833333333,84338.52,267.441083333,1.086
2008-01-01 09:00:00,2008.0,1.0,1.0,9.0,2.81166666667,39.72375,0.0568333333333,84380.0233333,268.74775,1.08408333333
2008-01-01 10:00:00,2008.0,1.0,1.0,10.0,1.82458333333,49.0991666667,8.33333333333e-05,84388.57,269.519083333,1.08108333333
2008-01-01 11:00:00,2008.0,1.0,1.0,11.0,1.54808333333,83.4976666667,0.0,84380.8646667,270.1365,1.07841666667
2008-01-01 12:00:00,2008.0,1.0,1.0,12.0,1.70525,101.288916667,0.0,84385.592,270.903166667,1.07566666667
2008-01-01 13:00:00,2008.0,1.0,1.0,13.0,1.71875,110.121833333,0.0,84377.0486667,271.473833333,1.07333333333
2008-01-01 14:00:00,2008.0,1.0,1.0,14.0,1.6825,124.333833333,0.0,84345.0053333,271.824083333,1.0715
2008-01-01 15:00:00,2008.0,1.0,1.0,15.0,2.10508333333,129.859166667,0.004,84321.9633333,271.695083333,1.07116666667
2008-01-01 16:00:00,2008.0,1.0,1.0,16.0,3.3215,133.50375,0.177,84317.538,269.371583333,1.073
2008-01-01 17:00:00,2008.0,1.0,1.0,17.0,3.64766666667,137.34925,0.273416666667,84346.7593333,267.67075,1.07575
2008-01-01 18:00:00,2008.0,1.0,1.0,18.0,4.00533333333,145.894833333,0.466666666667,84372.7766667,267.292083333,1.07758333333
