,Year,Month,Day,Hour,wind speed at 100m (m/s),wind direction at 100m (deg),power (MW),surface air pressure (Pa),air temperature at 2m (K),density at hub height (kg/m^3)
2008-01-01 00:00:00,2008.0,1.0,1.0,0.0,9.31583333333,319.552666667,9.07958333333,84271.9226667,268.989166667,1.07616666667
2008-01-01 01:00:00,2008.0,1.0,1.0,1.0,10.4234166667,321.806583333,12.1815,84316.2513333,268.630166667,1.07941666667
2008-01-01 02:00:00,2008.0,1.0,1.0,2.0,8.80533333333,326.36525,7.68825,84351.19,268.00325,1.08166666667
2008-01-01 03:00:00,2008.0,1.0,1.0,3.0,7.59716666667,323.108333333,5.12866666667,84363.094,267.264083333,1.08308333333
2008-01-01 04:00:00,2008.0,1.0,1.0,4.0,7.04816666667,328.755666667,4.09558333333,84426.1166667,266.508583333,1.086
2008-01-01 05:00:00,2008.0,1.0,1.0,5.0,8.36975,326.843,6.65258333333,84481.508,266.295416667,1.087
2008-01-01 06:00:00,2008.0,1.0,1.0,6.0,7.53991666667,333.109833333,4.85408333333,84516.372,265.8555,1.08775
2008-01-01 07:00:00,2008.0,1.0,1.0,7.0,5.81758333333,348.274333333,2.095,84552.3833333,265.692083333,1.08841666667
2008-01-01 08:00:00,2008.0,1.0,1.0,8.0,4.46825,350.037916667,0.836583333333,84605.64,267.266,1.08966666667
2008-01-01 09:00:00,2008.0,1.0,1.0,9.0,2.56133333333,154.493916667,0.03,84645.084,268.862833333,1.087
2008-01-01 10:00:00,2008.0,1.0,1.0,10.0,1.60583333333,56.00575,0.0,84652.4106667,269.7085,1.08375
2008-01-01 11:00:00,2008.0,1.0,1.0,11.0,1.43791666667,99.3506666667,0.0,84646.152,270.372,1.08108333333
2008-01-01 12:00:00,2008.0,1.0,1.0,12.0,1.56083333333,108.225,0.0,84648.0606667,271.083166667,1.07808333333
2008-01-01 13:00:00,2008.0,1.0,1.0,13.0,1.57233333333,116.103333333,0.0,84640.202,271.63975,1.07591666667
2008-01-01 14:00:00,2008.0,1.0,1.0,14.0,1.73291666667,127.37725,0.0,84608.1586667,272.0305,1.07416666667
2008-01-01 15:00:00,2008.0,1.0,1.0,15.0,2.23791666667,131.876333333,0.00591666666667,84584.2773333,271.872833333,1.074
2008-01-01 16:00:00,2008.0,1.0,1.0,16.0,3.49175,136.359,0.259,84580.082,269.48225,1.07558333333
2008-01-01 17:00:00,2008.0,1.0,1.0,17.0,3.89475,135.199666667,0.407583333333,84609.76,267.754416667,1.07841666667
2008-01-01 18:00:00,2008.0,1.0,1.0,18.0,3.97058333333,146.273583333,0.449583333333,84635.9293333,267.386416667,1.08
2008-01-01 19:00:00,2008.0,1.0,1.0,19.0,3.29341666667,153.698833333,0.154166666667,84643.1773333,267.212,1.08158333333
2008-01-01 20:00:00,2008.0,1.0,1.0,20.0,2.856,165.452583333,0.0499166666667,84653.096,267.2205,1.08275
2008-01-01 21:00:00,2008.0,1.0,1.0,21.0,2.76741666667,174.310416667,0.0430833333333,84657.9793333,267.2105,1.08391666667
2008-01-01 22:00:00,2008.0,1.0,1.0,22.0,2.36875,179.338166667,0.0130833333333,84657.904,267.093583333,1.08525
2008-01-01 23:00:00,2008.0,1.0,1.0,23.0,2.22625,176.866083333,0.00425,84673.922,266.793583333,1.0865
2008-01-02 00:00:00,2008.0,1.0,2.0,0.0,2.05975,169.255666667,0.0,84693.3046667,266.427416667,1.08775
2008-01-02 01:00:00,2008.0,1.0,2.0,1.0,2.25366666667,150.869,0.00458333333333,84705.588,266.03825,1.08883333333
