,Year,Month,Day,Hour,wind speed at 100m (m/s),wind direction at 100m (deg),power (MW),surface air pressure (Pa),air temperature at 2m (K),density at hub height (kg/m^3)
2011-01-01 00:00:00,2011.0,1.0,1.0,0.0,7.18616666667,101.747833333,3.17083333333,95380.096,265.474666667,1.23408333333
2011-01-01 01:00:00,2011.0,1.0,1.0,1.0,7.54275,102.398,3.728,95378.874,265.38475,1.235
2011-01-01 02:00:00,2011.0,1.0,1.0,2.0,7.26383333333,102.921916667,3.30166666667,95374.3746667,265.24425,1.23533333333
2011-01-01 03:00:00,2011.0,1.0,1.0,3.0,7.26775,103.449333333,3.30441666667,95390.0906667,264.975416667,1.23683333333
2011-01-01 04:00:00,2011.0,1.0,1.0,4.0,7.06283333333,103.637583333,3.03366666667,95416.4873333,264.81925,1.23725
2011-01-01 05:00:00,2011.0,1.0,1.0,5.0,6.67183333333,106.301916667,2.55633333333,95449.678,264.458416667,1.23941666667
2011-01-01 06:00:00,2011.0,1.0,1.0,6.0,6.72766666667,106.503333333,2.62575,95471.9566667,264.23875,1.24066666667
2011-01-01 07:00:00,2011.0,1.0,1.0,7.0,6.89775,106.000333333,2.83175,95506.0613333,264.0195,1.24233333333
2011-01-01 08:00:00,2011.0,1.0,1.0,8.0,7.06041666667,106.116166667,3.0305,95570.912,264.2035,1.24408333333
2011-01-01 09:00:00,2011.0,1.0,1.0,9.0,6.78566666667,107.961916667,2.70616666667,95624.472,264.737833333,1.246
2011-01-01 10:00:00,2011.0,1.0,1.0,10.0,6.61083333333,109.565166667,2.49741666667,95657.968,265.080333333,1.24591666667
2011-01-01 11:00:00,2011.0,1.0,1.0,11.0,6.809,108.47925,2.73008333333,95682.1513333,265.648583333,1.24408333333
2011-01-01 12:00:00,2011.0,1.0,1.0,12.0,6.88591666667,110.181666667,2.81808333333,95697.2573333,266.112083333,1.24241666667
2011-01-01 13:00:00,2011.0,1.0,1.0,13.0,6.727,109.333,2.62391666667,95701.226,266.453083333,1.24016666667
