,Year,Month,Day,Hour,wind speed at 100m (m/s),wind direction at 100m (deg),power (MW),surface air pressure (Pa),air temperature at 2m (K),density at hub height (kg/m^3)
2010-01-01 00:00:00,2010.0,1.0,1.0,0.0,7.00066666667,198.882666667,3.564,93564.332,276.093166667,1.14825
2010-01-01 01:00:00,2010.0,1.0,1.0,1.0,7.89416666667,194.536583333,5.08691666667,93537.5533333,276.4705,1.14858333333
2010-01-01 02:00:00,2010.0,1.0,1.0,2.0,9.114,190.170333333,7.28733333333,93498.868,277.402666667,1.14766666667
2010-01-01 03:00:00,2010.0,1.0,1.0,3.0,9.29633333333,188.596666667,7.60916666667,93495.7366667,277.409833333,1.14766666667
2010-01-01 04:00:00,2010.0,1.0,1.0,4.0,7.10158333333,203.6315,3.86283333333,93524.9606667,276.43775,1.14758333333
2010-01-01 05:00:00,2010.0,1.0,1.0,5.0,5.56883333333,206.427166667,1.72125,93515.7306667,275.513166667,1.14733333333
2010-01-01 06:00:00,2010.0,1.0,1.0,6.0,5.20508333333,206.78675,1.34391666667,93513.0586667,275.367833333,1.14775
2010-01-01 07:00:00,2010.0,1.0,1.0,7.0,6.1165,194.105,2.36025,93515.2713333,276.669166667,1.1485
2010-01-01 08:00:00,2010.0,1.0,1.0,8.0,6.37866666667,205.936916667,2.66258333333,93545.4086667,276.905666667,1.149
2010-01-01 09:00:00,2010.0,1.0,1.0,9.0,6.44066666667,216.192666667,2.7765,93537.0146667,278.095333333,1.14916666667
2010-01-01 10:00:00,2010.0,1.0,1.0,10.0,4.95566666667,225.123,2.12766666667,93518.9326667,278.749583333,1.15066666667
2010-01-01 11:00:00,2010.0,1.0,1.0,11.0,0.572583333333,143.749666667,0.0,93514.126,279.416333333,1.15166666667
2010-01-01 12:00:00,2010.0,1.0,1.0,12.0,4.02433333333,238.825333333,0.802083333333,93508.022,280.0405,1.14916666667
2010-01-01 13:00:00,2010.0,1.0,1.0,13.0,7.55675,240.848916667,4.52408333333,93492.152,279.639583333,1.14783333333
2010-01-01 14:00:00,2010.0,1.0,1.0,14.0,5.998,264.607583333,2.55341666667,93489.558,277.95225,1.14908333333
2010-01-01 15:00:00,2010.0,1.0,1.0,15.0,4.68558333333,276.174,1.03633333333,93527.5553333,276.276916667,1.1545
2010-01-01 16:00:00,2010.0,1.0,1.0,16.0,8.55758333333,265.817583333,6.14291666667,93564.0266667,276.242083333,1.15616666667
2010-01-01 17:00:00,2010.0,1.0,1.0,17.0,8.65766666667,242.35675,6.47925,93622.6973333,277.2755,1.15591666667
2010-01-01 18:00:00,2010.0,1.0,1.0,18.0,7.49283333333,257.157083333,4.45908333333,93702.2733333,276.159333333,1.15866666667
2010-01-01 19:00:00,2010.0,1.0,1.0,19.0,8.13183333333,255.075666667,5.55475,93737.2886667,276.377583333,1.16033333333
2010-01-01 20:00:00,2010.0,1.0,1.0,20.0,11.4830833333,264.831333333,9.43191666667,93735.156,275.938416667,1.16141666667
2010-01-01 21:00:00,2010.0,1.0,1.0,21.0,10.9659166667,262.917166667,9.34275,93821.7546667,275.84875,1.162
2010-01-01 22:00:00,2010.0,1.0,1.0,22.0,10.8580833333,257.716,9.35816666667,93873.866,276.09275,1.16258333333
