,Year,Month,Day,Hour,wind speed at 100m (m/s),wind direction at 100m (deg),power (MW),surface air pressure (Pa),air temperature at 2m (K),density at hub height (kg/m^3)
2009-01-01 00:00:00,2009.0,1.0,1.0,0.0,7.61058333333,278.314166667,4.74358333333,93707.4686667,273.0505,1.182
2009-01-01 01:00:00,2009.0,1.0,1.0,1.0,4.65658333333,282.249083333,1.06766666667,93653.4506667,273.00325,1.18166666667
2009-01-01 02:00:00,2009.0,1.0,1.0,2.0,2.76525,244.515666667,0.0356666666667,93525.4273333,272.933583333,1.1795
2009-01-01 03:00:00,2009.0,1.0,1.0,3.0,3.87858333333,223.56525,0.46,93413.8806667,273.169166667,1.17691666667
2009-01-01 04:00:00,2009.0,1.0,1.0,4.0,6.36558333333,219.407916667,2.78091666667,93305.464,273.235083333,1.17558333333
2009-01-01 05:00:00,2009.0,1.0,1.0,5.0,7.8725,217.266916667,5.13708333333,93200.096,273.2375,1.17408333333
2009-01-01 06:00:00,2009.0,1.0,1.0,6.0,8.65541666667,219.135916667,6.566,93059.252,273.26175,1.172
2009-01-01 07:00:00,2009.0,1.0,1.0,7.0,8.53275,221.969416667,6.32791666667,92927.7926667,273.590666667,1.1685
2009-01-01 08:00:00,2009.0,1.0,1.0,8.0,7.6965,234.198083333,4.80341666667,92842.3366667,273.993833333,1.163
2009-01-01 09:00:00,2009.0,1.0,1.0,9.0,6.43725,243.259666667,2.80875,92753.608,274.693583333,1.15708333333
2009-01-01 10:00:00,2009.0,1.0,1.0,10.0,9.74141666667,249.699,7.99925,92674.4106667,275.932916667,1.1515
2009-01-01 11:00:00,2009.0,1.0,1.0,11.0,12.8303333333,249.868583333,9.87808333333,92632.2206667,277.407166667,1.14683333333
2009-01-01 12:00:00,2009.0,1.0,1.0,12.0,15.9768333333,254.938833333,10.0,92617.8753333,278.389916667,1.14333333333
2009-01-01 13:00:00,2009.0,1.0,1.0,13.0,15.9130833333,256.046333333,10.0,92613.8293333,278.66175,1.14216666667
2009-01-01 14:00:00,2009.0,1.0,1.0,14.0,16.3744166667,258.421166667,10.0,92592.9986667,278.8105,1.141
2009-01-01 15:00:00,2009.0,1.0,1.0,15.0,16.2493333333,261.654916667,10.0,92550.274,278.811083333,1.14016666667
2009-01-01 16:00:00,2009.0,1.0,1.0,16.0,13.5144166667,283.351333333,9.55691666667,92525.556,278.088166667,1.14383333333
2009-01-01 17:00:00,2009.0,1.0,1.0,17.0,10.4495833333,293.221833333,8.99025,92487.788,276.943166667,1.14933333333
2009-01-01 18:00:00,2009.0,1.0,1.0,18.0,7.49233333333,315.40575,4.4085,92394.48,276.3015,1.1505
2009-01-01 19:00:00,2009.0,1.0,1.0,19.0,7.36408333333,324.882166667,4.12383333333,92309.7153333,275.359666667,1.15316666667
2009-01-01 20:00:00,2009.0,1.0,1.0,20.0,6.7675,323.713916667,3.2355,92269.3506667,274.791416667,1.15525
2009-01-01 21:00:00,2009.0,1.0,1.0,21.0,5.76691666667,314.411333333,1.967,92203.2053333,274.354666667,1.156
2009-01-01 22:00:00,2009.0,1.0,1.0,22.0,4.61458333333,315.9675,0.87325,92095.4753333,274.11175,1.15666666667
2009-01-01 23:00:00,2009.0,1.0,1.0,23.0,3.89133333333,319.839083333,0.42675,92004.3006667,273.6035,1.15758333333
