,Year,Month,Day,Hour,wind speed at 100m (m/s),wind direction at 100m (deg),power (MW),surface air pressure (Pa),air temperature at 2m (K),density at hub height (kg/m^3)
2007-01-01 00:00:00,2007.0,1.0,1.0,0.0,10.025,308.137,13.9206666667,99260.5406667,272.446666667,1.25225
2007-01-01 01:00:00,2007.0,1.0,1.0,1.0,9.981,312.187416667,13.8360833333,99330.656,272.376916667,1.25325
2007-01-01 02:00:00,2007.0,1.0,1.0,2.0,9.60891666667,313.93875,13.0795,99399.0953333,272.334083333,1.25425
2007-01-01 03:00:00,2007.0,1.0,1.0,3.0,9.30508333333,313.453083333,12.4135,99453.9526667,272.160583333,1.25541666667
2007-01-01 04:00:00,2007.0,1.0,1.0,4.0,9.45841666667,317.1305,12.7844166667,99498.5826667,271.957666667,1.2565
2007-01-01 05:00:00,2007.0,1.0,1.0,5.0,9.86283333333,320.446166667,13.6181666667,99553.7473333,271.8705,1.25775
2007-01-01 06:00:00,2007.0,1.0,1.0,6.0,9.50958333333,317.658166667,12.8995833333,99631.1873333,271.771583333,1.25925
2007-01-01 07:00:00,2007.0,1.0,1.0,7.0,9.44758333333,315.568083333,12.77425,99696.3426667,271.683166667,1.26075
2007-01-01 08:00:00,2007.0,1.0,1.0,8.0,8.52325,323.623166667,10.1571666667,99755.4746667,272.51075,1.2605
2007-01-01 09:00:00,2007.0,1.0,1.0,9.0,6.35908333333,331.343083333,4.33716666667,99817.5006667,274.01,1.258
2007-01-01 10:00:00,2007.0,1.0,1.0,10.0,5.67408333333,342.257416667,3.00941666667,99829.2506667,275.312333333,1.25316666667
2007-01-01 11:00:00,2007.0,1.0,1.0,11.0,4.77158333333,345.614583333,1.62041666667,99843.3673333,276.395416667,1.24883333333
2007-01-01 12:00:00,2007.0,1.0,1.0,12.0,4.14975,347.2205,0.883,99863.0513333,277.327,1.24483333333
2007-01-01 13:00:00,2007.0,1.0,1.0,13.0,3.4685,345.123166667,0.337166666667,99872.7386667,278.089,1.24125
2007-01-01 14:00:00,2007.0,1.0,1.0,14.0,3.17275,347.092083333,0.17175,99881.9733333,278.54525,1.23883333333
2007-01-01 15:00:00,2007.0,1.0,1.0,15.0,2.68866666667,342.684333333,0.0491666666667,99877.8526667,278.562666667,1.238
2007-01-01 16:00:00,2007.0,1.0,1.0,16.0,2.40383333333,333.214,0.0258333333333,99876.4033333,276.75475,1.238
2007-01-01 17:00:00,2007.0,1.0,1.0,17.0,2.68575,329.292083333,0.049,99893.4933333,274.41975,1.238
2007-01-01 18:00:00,2007.0,1.0,1.0,18.0,2.64216666667,342.913583333,0.0455,99924.088,273.89625,1.23891666667
2007-01-01 19:00:00,2007.0,1.0,1.0,19.0,2.51683333333,152.655,0.0351666666667,99948.1966667,273.71075,1.23958333333
2007-01-01 20:00:00,2007.0,1.0,1.0,20.0,2.8025,16.3440833333,0.0604166666667,99963.838,273.503583333,1.24075
2007-01-01 21:00:00,2007.0,1.0,1.0,21.0,2.84608333333,34.1536666667,0.0626666666667,99975.356,273.241583333,1.24283333333
2007-01-01 22:00:00,2007.0,1.0,1.0,22.0,3.04708333333,36.1515833333,0.0795833333333,99974.4413333,272.925916667,1.24475
2007-01-01 23:00:00,2007.0,1.0,1.0,23.0,2.70625,44.80675,0.0513333333333,99991.0006667,272.59875,1.24783333333
