,Year,Month,Day,Hour,wind speed at 100m (m/s),wind direction at 100m (deg),power (MW),surface air pressure (Pa),air temperature at 2m (K),density at hub height (kg/m^3)
2010-01-01 00:00:00,2010.0,1.0,1.0,0.0,10.5634166667,279.42125,12.1675833333,83854.5053333,270.18925,1.055
2010-01-01 01:00:00,2010.0,1.0,1.0,1.0,14.8966666667,275.962916667,15.91525,83832.302,271.672083333,1.05616666667
2010-01-01 02:00:00,2010.0,1.0,1.0,2.0,16.1574166667,276.388,16.0,83790.1106667,271.598333333,1.05725
2010-01-01 03:00:00,2010.0,1.0,1.0,3.0,14.3881666667,283.882916667,15.9349166667,83744.1786667,271.47575,1.05483333333
2010-01-01 04:00:00,2010.0,1.0,1.0,4.0,9.11283333333,283.635,8.38833333333,83711.6786667,269.879583333,1.05416666667
2010-01-01 05:00:00,2010.0,1.0,1.0,5.0,9.478,275.205416667,9.29933333333,83687.8766667,271.370666667,1.05075
2010-01-01 06:00:00,2010.0,1.0,1.0,6.0,11.8964166667,277.64775,14.8761666667,83661.2493333,272.05,1.0495
2010-01-01 07:00:00,2010.0,1.0,1.0,7.0,12.898,279.305583333,15.7276666667,83635.3846667,272.674583333,1.04841666667
2010-01-01 08:00:00,2010.0,1.0,1.0,8.0,13.5343333333,284.179583333,15.9103333333,83629.5866667,275.066,1.04525
2010-01-01 09:00:00,2010.0,1.0,1.0,9.0,14.0266666667,286.22775,15.9585,83599.9046667,277.112666667,1.04125
2010-01-01 10:00:00,2010.0,1.0,1.0,10.0,14.8051666667,287.071583333,15.9928333333,83572.744,278.726666667,1.036
2010-01-01 11:00:00,2010.0,1.0,1.0,11.0,15.11925,290.390916667,15.9953333333,83531.164,279.957333333,1.03158333333
2010-01-01 12:00:00,2010.0,1.0,1.0,12.0,11.1815833333,295.695666667,11.9628333333,83544.2826667,281.279416667,1.027
2010-01-01 13:00:00,2010.0,1.0,1.0,13.0,5.16666666667,312.586833333,1.28891666667,83591.8973333,281.73425,1.02516666667
2010-01-01 14:00:00,2010.0,1.0,1.0,14.0,5.50166666667,316.705,1.59458333333,83551.8426667,281.635166667,1.02458333333
