,Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Solar Zenith Angle
0,1998,1,1,0,30,0,0,0,0.859304964542,11.9674621582,165.049539396
1,1998,1,1,1,30,0,0,0,1.00095283985,11.8138061523,157.898404485
2,1998,1,1,2,30,0,0,0,1.19825553894,11.6534057617,147.136649903
3,1998,1,1,3,30,0,0,0,1.24130427837,11.5688720703,135.429389305
4,1998,1,1,4,30,0,0,0,1.26074695587,11.4912963867,123.535918995
5,1998,1,1,5,30,0,0,0,1.38388895988,11.4088684082,111.781969811
6,1998,1,1,6,30,0,0,0,1.56081795692,11.3919311523,100.403773974
7,1998,1,1,7,30,0,0,0,1.82562696934,11.3666625977,89.6493901199
8,1998,1,1,8,30,54,54,0,2.15991640091,11.671105957,79.8563569341
9,1998,1,1,9,30,206,123,261,2.57645273209,12.5165039063,71.4570723667
10,1998,1,1,10,30,261,183,185,3.01805639267,13.644342041,65.0325941652
11,1998,1,1,11,30,350,201,309,3.3792552948,14.312890625,61.2304875108
12,1998,1,1,12,30,246,213,67,3.55465126038,14.4312072754,60.5583024493
13,1998,1,1,13,30,152,151,1,3.52220153809,14.1740966797,63.1179554957
14,1998,1,1,14,30,128,127,1,3.39429855347,13.3216186523,68.5418055527
15,1998,1,1,15,30,89,86,9,3.23160099983,12.1457763672,76.2066902022
16,1998,1,1,16,30,19,19,0,3.19274759293,11.1584716797,85.4897232831
17,1998,1,1,17,30,0,0,0,3.29962491989,10.7355285645,95.8948345562
18,1998,1,1,18,30,0,0,0,3.45838260651,10.6230102539,107.048136798
19,1998,1,1,19,30,0,0,0,3.66911315918,10.6231323242,118.674548488
20,1998,1,1,20,30,0,0,0,3.87960028648,10.7307678223,130.538884474
21,1998,1,1,21,30,0,0,0,4.06303787231,10.8796936035,142.370485858
22,1998,1,1,22,30,0,0,0,4.18951797485,11.1366210938,153.661930105
23,1998,1,1,23,30,0,0,0,4.25688838959,11.5182128906,162.845213372
24,1998,1,2,0,30,0,0,0,4.32653284073,11.8417907715,164.991849113
25,1998,1,2,1,30,0,0,0,4.39024114609,12.0593200684,157.91279303
26,1998,1,2,2,30,0,0,0,4.41111707687,12.2059875488,147.177305326
27,1998,1,2,3,30,0,0,0,4.38519763947,12.2589355469,135.477637571
28,1998,1,2,4,30,0,0,0,4.31690168381,12.223046875,123.583896579
29,1998,1,2,5,30,0,0,0,4.23429775238,12.1752868652,111.825073617
30,1998,1,2,6,30,0,0,0,4.19065093994,12.2092224121,100.438295812
31,1998,1,2,7,30,0,0,0,4.19971561432,12.6321044922,89.671598473
32,1998,1,2,8,30,4,4,0,4.27691841125,13.3672729492,79.8619630153
33,1998,1,2,9,30,213,120,293,4.49450588226,13.9814086914,71.4413223757
34,1998,1,2,10,30,411,78,788,4.74535083771,14.3751159668,64.9909381916
35,1998,1,2,11,30,337,208,267,4.88781785965,14.5433898926,61.1604154299
36,1998,1,2,12,30,161,161,1,4.84404659271,14.5659423828,60.4615057302
37,1998,1,2,13,30,185,175,23,4.69373226166,14.3692565918,63.0004408803
38,1998,1,2,14,30,349,73,750,4.41645669937,13.8021179199,68.411173998
39,1998,1,2,15,30,153,86,278,3.96570110321,12.817590332,76.0692904581
40,1998,1,2,16,30,2,2,0,3.63589596748,11.7189880371,85.3497192618
41,1998,1,2,17,30,0,0,0,3.45475530624,11.0075317383,95.7544044409
42,1998,1,2,18,30,0,0,0,3.24889802933,10.614251709,106.90832744
43,1998,1,2,19,30,0,0,0,3.02226543427,10.3526245117,118.535516007
44,1998,1,2,20,30,0,0,0,2.84175634384,10.2152648926,130.400128884
45,1998,1,2,21,30,0,0,0,2.72302484512,10.1511779785,142.230912365
46,1998,1,2,22,30,0,0,0,2.64786982536,10.085168457,153.520637837
47,1998,1,2,23,30,0,0,0,2.59321308136,9.99340209961,162.711491429
48,1998,1,3,0,30,0,0,0,2.60309362411,9.85973510742,164.92554984
49,1998,1,3,1,30,0,0,0,2.71536421776,9.63823852539,157.920143018
50,1998,1,3,2,30,0,0,0,2.83342885971,9.43093261719,147.212250302
51,1998,1,3,3,30,0,0,0,2.8913090229,9.30037841797,135.520695973
52,1998,1,3,4,30,0,0,0,2.92868375778,9.19973144531,123.62678821
53,1998,1,3,5,30,0,0,0,3.02353310585,9.08663330078,111.862963185
54,1998,1,3,6,30,0,0,0,3.18514943123,9.0641418457,100.467323285
55,1998,1,3,7,30,0,0,0,3.34193325043,9.82735595703,89.6878224676
56,1998,1,3,8,30,4,4,0,3.49321317673,11.1264892578,79.8611969821
57,1998,1,3,9,30,99,99,0,3.82418012619,12.0315490723,71.4187187339
58,1998,1,3,10,30,50,50,0,4.22192525864,12.5769287109,64.942013479
59,1998,1,3,11,30,337,209,264,4.44630336761,12.9494873047,61.0828777827
60,1998,1,3,12,30,30,30,0,4.56844615936,13.1099182129,60.3574086839
61,1998,1,3,13,30,49,49,0,4.63759231567,12.9535461426,62.8761749497
62,1998,1,3,14,30,263,140,333,4.55425262451,12.4561401367,68.2745856412
63,1998,1,3,15,30,212,59,627,4.42378759384,11.5807739258,75.9267865231
64,1998,1,3,16,30,55,29,303,4.49251842499,10.6810852051,85.2053867565
65,1998,1,3,17,30,0,0,0,4.71600914001,10.2423339844,95.61031622
66,1998,1,3,18,30,0,0,0,4.95010709763,10.1568237305,106.765360893
67,1998,1,3,19,30,0,0,0,5.14619398117,10.2563720703,118.393655371
68,1998,1,3,20,30,0,0,0,5.28274774551,10.5563903809,130.258660062
69,1998,1,3,21,30,0,0,0,5.35903549194,10.9444519043,142.088415798
70,1998,1,3,22,30,0,0,0,5.35432481766,11.2259765625,153.375592091
71,1998,1,3,23,30,0,0,0,5.14150476456,11.3038574219,162.57181745
72,1998,1,4,0,30,0,0,0,4.72116374969,11.2144104004,164.850660298
73,1998,1,4,1,30,0,0,0,4.44491910934,10.9326721191,157.920334184
74,1998,1,4,2,30,0,0,0,4.41291666031,10.430291748,147.24136266
75,1998,1,4,3,30,0,0,0,4.35725641251,9.85177001953,135.558457155
76,1998,1,4,4,30,0,0,0,4.17962169647,9.34075317383,123.664501533
77,1998,1,4,5,30,0,0,0,3.76779150963,8.92159423828,111.895560835
78,1998,1,4,6,30,0,0,0,3.40063309669,8.65444335938,100.490793805
79,1998,1,4,7,30,0,0,0,3.37051105499,8.97417602539,89.6981610469
80,1998,1,4,8,30,14,14,0,3.43336033821,9.63890991211,79.854053213
81,1998,1,4,9,30,230,110,374,3.52046394348,10.1585327148,71.389261192
82,1998,1,4,10,30,423,80,808,3.75098323822,10.52578125,64.8858337777
83,1998,1,4,11,30,496,85,847,4.06105327606,10.7292724609,60.9979044551
84,1998,1,4,12,30,509,86,853,4.21565055847,10.876763916,60.2460593531
85,1998,1,4,13,30,181,172,18,4.11409902573,10.9771057129,62.7452248559
86,1998,1,4,14,30,361,75,769,3.81055212021,10.8099304199,68.1321253405
87,1998,1,4,15,30,217,60,638,3.46523499489,10.002557373,75.7792765331
88,1998,1,4,16,30,58,30,319,3.23551893234,9.08132324219,85.0568303601
89,1998,1,4,17,30,0,0,0,3.09670162201,8.74315795898,95.4626754238
90,1998,1,4,18,30,0,0,0,2.94885087013,8.79039916992,106.619342346
91,1998,1,4,19,30,0,0,0,2.76023244858,8.9620300293,118.249069139
92,1998,1,4,20,30,0,0,0,2.52239274979,9.22387084961,130.114576617
93,1998,1,4,21,30,0,0,0,2.27229309082,9.55596313477,141.943091271
94,1998,1,4,22,30,0,0,0,2.08384084702,9.85286865234,153.226891199
95,1998,1,4,23,30,0,0,0,1.92975687981,10.0738464355,162.42631635
96,1998,1,5,0,30,0,0,0,1.8110461235,10.1289916992,164.767209521
97,1998,1,5,1,30,0,0,0,1.78502130508,9.84731445313,157.913251612
98,1998,1,5,2,30,0,0,0,1.85900807381,9.19228515625,147.264522846
99,1998,1,5,3,30,0,0,0,1.97984313965,8.23137817383,135.590816145
100,1998,1,5,4,30,0,0,0,2.05751800537,7.19503173828,123.696946849
101,1998,1,5,5,30,0,0,0,2.05171775818,6.19066772461,111.922791896
102,1998,1,5,6,30,0,0,0,1.83077931404,4.83385620117,100.508648118
103,1998,1,5,7,30,0,0,0,1.48725140095,4.07711181641,89.7024137905
104,1998,1,5,8,30,144,50,536,1.22538900375,4.53206787109,79.8404822039
105,1998,1,5,9,30,67,67,0,1.01481878757,5.35567626953,71.3529330399
106,1998,1,5,10,30,431,81,822,0.78967654705,6.0831237793,64.8224056585
107,1998,1,5,11,30,506,86,863,0.660077631474,6.54229125977,60.90552294
108,1998,1,5,12,30,520,87,870,0.833899497986,6.82100830078,60.1275050957
109,1998,1,5,13,30,473,84,846,1.13114309311,6.91326293945,62.6076570618
110,1998,1,5,14,30,369,76,783,1.28863787651,6.84395751953,67.9838760688
111,1998,1,5,15,30,222,61,650,1.27169322968,6.64516601563,75.6268564234
112,1998,1,5,16,30,61,31,331,1.15657067299,6.54686889648,84.9041547418
113,1998,1,5,17,30,0,0,0,1.01826572418,6.66085205078,95.3115880691
114,1998,1,5,18,30,0,0,0,0.901636719704,6.79052124023,106.47037668
115,1998,1,5,19,30,0,0,0,0.822518765926,6.69976196289,118.101858762
116,1998,1,5,20,30,0,0,0,0.761641979218,6.28939208984,129.967975218
117,1998,1,5,21,30,0,0,0,0.735433101654,5.95055541992,141.795031063
118,1998,1,5,22,30,0,0,0,0.739796757698,5.83110961914,153.074629818
119,1998,1,5,23,30,0,0,0,0.7567486763,5.71953735352,162.2751106
120,1998,1,6,0,30,0,0,0,0.82103741169,5.61052856445,164.675236606
121,1998,1,6,1,30,0,0,0,0.927206158638,5.48665771484,157.898786274
122,1998,1,6,2,30,0,0,0,1.0598988533,5.33596191406,147.281614291
123,1998,1,6,3,30,0,0,0,1.19612383842,5.18517456055,135.61767061
124,1998,1,6,4,30,0,0,0,1.31767487526,5.06636962891,123.724037305
125,1998,1,6,5,30,0,0,0,1.51442599297,5.14141235352,111.944584839
126,1998,1,6,6,30,0,0,0,1.73426675797,5.34780273438,100.520830395
127,1998,1,6,7,30,0,0,0,1.77803385258,5.531640625,89.7008106908
128,1998,1,6,8,30,63,62,4,1.74163722992,6.09661254883,79.8205136005
129,1998,1,6,9,30,130,122,24,1.77521371841,7.28347167969,71.3097570234
130,1998,1,6,10,30,269,184,198,1.79227006435,8.7025390625,64.7517621702
131,1998,1,6,11,30,319,217,208,1.74025082588,9.81487426758,60.8057812078
132,1998,1,6,12,30,276,224,103,1.71604597569,10.5238586426,60.0018117368
133,1998,1,6,13,30,309,200,235,1.84956550598,10.9405151367,62.4635579688
134,1998,1,6,14,30,94,94,0,2.09802484512,10.8805786133,67.8299449708
135,1998,1,6,15,30,214,60,614,2.52031254768,10.2359558105,75.4696522667
136,1998,1,6,16,30,59,31,306,3.15381288528,9.58574829102,84.747530298
137,1998,1,6,17,30,0,0,0,3.71440553665,9.33480224609,95.1571605428
138,1998,1,6,18,30,0,0,0,4.02821779251,9.20583496094,106.318568361
139,1998,1,6,19,30,0,0,0,4.10906505585,9.13692626953,117.952124474
140,1998,1,6,20,30,0,0,0,4.03853034973,9.24770507813,129.8189505
141,1998,1,6,21,30,0,0,0,3.90335559845,9.5098815918,141.644324557
142,1998,1,6,22,30,0,0,0,3.75187277794,9.84395751953,152.918898891
143,1998,1,6,23,30,0,0,0,3.59406042099,10.1724182129,162.118320008
144,1998,1,7,0,30,0,0,0,3.42181634903,10.4061218262,164.57479039
145,1998,1,7,1,30,0,0,0,3.20463991165,10.5481201172,157.876835545
146,1998,1,7,2,30,0,0,0,2.92724442482,10.5305419922,147.292523766
147,1998,1,7,3,30,0,0,0,2.66962623596,10.3510375977,135.638921096
148,1998,1,7,4,30,0,0,0,2.50950574875,10.0948120117,123.745689062
149,1998,1,7,5,30,0,0,0,2.50190496445,9.6260925293,111.960871417
150,1998,1,7,6,30,0,0,0,2.52625632286,9.01088867188,100.527288337
151,1998,1,7,7,30,0,0,0,2.41655540466,8.63366088867,89.6932186927
152,1998,1,7,8,30,27,27,0,2.18371868134,8.69875488281,79.7941073212
153,1998,1,7,9,30,47,47,0,1.87831413746,9.22698364258,71.2597195826
154,1998,1,7,10,30,268,185,193,1.51960062981,10.1054626465,64.6739099509
155,1998,1,7,11,30,159,158,0,1.14588582516,10.9534851074,60.6987041839
156,1998,1,7,12,30,133,133,0,0.887865424156,11.325402832,59.8690215935
157,1998,1,7,13,30,145,145,0,0.909285604954,11.3007446289,62.3129856098
158,1998,1,7,14,30,166,151,39,1.13003754616,11.1222473145,67.6704014692
159,1998,1,7,15,30,60,60,0,1.35397160053,10.7287231445,75.307736347
160,1998,1,7,16,30,25,25,0,1.51684808731,10.2777038574,84.5869966826
161,1998,1,7,17,30,0,0,0,1.53962182999,9.95110473633,94.999499486
162,1998,1,7,18,30,0,0,0,1.41764974594,9.83843383789,106.164021322
163,1998,1,7,19,30,0,0,0,1.31706309319,9.77672729492,117.799965197
164,1998,1,7,20,30,0,0,0,1.3748896122,9.40151367188,129.667594984
165,1998,1,7,21,30,0,0,0,1.54922664165,8.88762817383,141.491058193
166,1998,1,7,22,30,0,0,0,1.70443463326,8.44545898438,152.759785638
167,1998,1,7,23,30,0,0,0,1.78065633774,8.06240234375,161.95606153
168,1998,1,8,0,30,0,0,0,1.81985616684,7.82512817383,164.465929071
169,1998,1,8,1,30,0,0,0,1.83509683609,7.72844848633,157.847303698
170,1998,1,8,2,30,0,0,0,1.79671430588,7.69637451172,147.297141745
171,1998,1,8,3,30,0,0,0,1.71053504944,7.69768676758,135.654471276
172,1998,1,8,4,30,0,0,0,1.62636232376,7.95037231445,123.76182148
173,1998,1,8,5,30,0,0,0,1.54781293869,8.52837524414,111.971586783
174,1998,1,8,6,30,0,0,0,1.46694493294,9.07689819336,100.527973251
175,1998,1,8,7,30,0,0,0,1.35940003395,9.1657043457,89.6795070839
176,1998,1,8,8,30,20,20,0,1.18999671936,9.05712280273,79.7612332603
177,1998,1,8,9,30,41,41,0,1.04657137394,9.57467041016,71.2028193731
178,1998,1,8,10,30,53,53,0,1.09681797028,10.9357543945,64.5888702902
179,1998,1,8,11,30,66,66,0,1.1950173378,12.208215332,60.5843326798
180,1998,1,8,12,30,197,188,17,1.12288320065,12.6616455078,59.729194871
181,1998,1,8,13,30,143,143,0,0.987672567368,12.7218261719,62.1560207985
182,1998,1,8,14,30,88,88,0,0.907735466957,12.4749694824,67.5053445155
183,1998,1,8,15,30,12,12,0,0.955108642578,12.2364440918,75.1412211693
184,1998,1,8,16,30,21,21,0,1.19189023972,12.2328430176,84.4226851519
185,1998,1,8,17,30,0,0,0,1.55055892467,11.7497802734,94.8387116812
186,1998,1,8,18,30,0,0,0,1.94112563133,10.9478088379,106.006838855
187,1998,1,8,19,30,0,0,0,2.31741380692,10.3842712402,117.64547844
188,1998,1,8,20,30,0,0,0,2.63212299347,10.11171875,129.513999009
189,1998,1,8,21,30,0,0,0,2.86625790596,10.0838562012,141.33531543
190,1998,1,8,22,30,0,0,0,3.03338074684,10.1444335938,152.597373554
191,1998,1,8,23,30,0,0,0,3.17290782928,10.1428466797,161.788449127
192,1998,1,9,0,30,0,0,0,3.22928357124,10.0593505859,164.348719777
193,1998,1,9,1,30,0,0,0,3.19943761826,9.93044433594,157.810102368
194,1998,1,9,2,30,0,0,0,3.21067523956,9.74916992188,147.29536276
195,1998,1,9,3,30,0,0,0,3.31763076782,9.56588134766,135.664228186
196,1998,1,9,4,30,0,0,0,3.49137163162,9.39479980469,123.77235728
197,1998,1,9,5,30,0,0,0,3.69146585464,9.20357666016,111.976669618
198,1998,1,9,6,30,0,0,0,3.82285737991,9.07546386719,100.522840145
199,1998,1,9,7,30,0,0,0,3.8221373558,9.23665771484,89.6597037913
200,1998,1,9,8,30,48,48,0,3.77009892464,9.79909667969,79.7218936069
201,1998,1,9,9,30,60,60,0,3.75508236885,10.5132385254,71.1390701413
202,1998,1,9,10,30,94,94,0,3.78090429306,11.2036987305,64.4966702867
203,1998,1,9,11,30,90,90,0,3.80913639069,11.8063903809,60.4627090164
204,1998,1,9,12,30,118,118,0,3.85029268265,12.1940551758,59.5823910079
205,1998,1,9,13,30,101,101,0,3.87756109238,12.4170471191,61.9927399651
206,1998,1,9,14,30,15,15,0,3.80856466293,12.4813781738,67.3348650662
207,1998,1,9,15,30,32,32,0,3.68107414246,12.3887573242,74.970205274
208,1998,1,9,16,30,2,2,0,3.55404615402,12.2384887695,84.2546842903
209,1998,1,9,17,30,0,0,0,3.42676472664,12.0779968262,94.6749039403
210,1998,1,9,18,30,0,0,0,3.32448267937,11.9831481934,105.847123511
211,1998,1,9,19,30,0,0,0,3.24819111824,11.9397827148,117.488760211
212,1998,1,9,20,30,0,0,0,3.19371414185,11.8111206055,129.358250661
213,1998,1,9,21,30,0,0,0,3.18436431885,11.6272216797,141.177176713
214,1998,1,9,22,30,0,0,0,3.16505932808,11.5627685547,152.431742423
215,1998,1,9,23,30,0,0,0,3.06835508347,11.6021057129,161.615593653
216,1998,1,10,0,30,0,0,0,2.90979981422,11.6271911621,164.223238082
217,1998,1,10,1,30,0,0,0,2.75009059906,11.6065002441,157.76515098
218,1998,1,10,2,30,0,0,0,2.58987140656,11.5145812988,147.287085739
219,1998,1,10,3,30,0,0,0,2.47196817398,11.386895752,135.668102465
220,1998,1,10,4,30,0,0,0,2.48285675049,11.2643066406,123.777222719
221,1998,1,10,5,30,0,0,0,2.61704349518,11.1344543457,111.976062247
222,1998,1,10,6,30,0,0,0,2.75046825409,11.1458984375,100.511847801
223,1998,1,10,7,30,0,0,0,2.74117159843,11.7096801758,89.6337641496
224,1998,1,10,8,30,12,12,0,2.62658977509,12.6455627441,79.6760741168
225,1998,1,10,9,30,44,44,0,2.7309486866,13.5852294922,71.0684786345
226,1998,1,10,10,30,110,110,0,3.0425131321,14.0307250977,64.3973370373
227,1998,1,10,11,30,152,152,0,3.36791729927,13.991998291,60.3338783141
228,1998,1,10,12,30,101,101,0,3.61561608315,13.9818054199,59.4286720805
229,1998,1,10,13,30,80,80,0,3.50919532776,13.7846008301,61.823221909
230,1998,1,10,14,30,42,42,0,3.33224821091,13.3579650879,67.1590548162
231,1998,1,10,15,30,34,34,0,3.3224234581,12.9370056152,74.7947864335
232,1998,1,10,16,30,5,5,0,3.37320065498,12.5892578125,84.0830880823
233,1998,1,10,17,30,0,0,0,3.48348045349,12.3200012207,94.5081829956
234,1998,1,10,18,30,0,0,0,3.5056219101,12.1674743652,105.684976991
235,1998,1,10,19,30,0,0,0,3.34922838211,12.034173584,117.329904934
236,1998,1,10,20,30,0,0,0,3.11022615433,11.8656555176,129.200435717
237,1998,1,10,21,30,0,0,0,2.9794986248,11.7443786621,141.016719454
238,1998,1,10,22,30,0,0,0,2.96882677078,11.6828857422,152.262968351
239,1998,1,10,23,30,0,0,0,2.88007164001,11.6487060547,161.437602778
240,1998,1,11,0,30,0,0,0,2.63081741333,11.6440063477,164.0895675
241,1998,1,11,1,30,0,0,0,2.32370519638,11.6877075195,157.712377142
242,1998,1,11,2,30,0,0,0,2.01061701775,11.8443237305,147.272214353
243,1998,1,11,3,30,0,0,0,1.72990143299,12.0600524902,135.666008583
244,1998,1,11,4,30,0,0,0,1.60385119915,12.1415039063,123.776347743
245,1998,1,11,5,30,0,0,0,1.71092534065,11.9692016602,111.96971075
246,1998,1,11,6,30,0,0,0,2.0250620842,11.7029968262,100.494958851
247,1998,1,11,7,30,0,0,0,2.3742005825,11.7298828125,89.6016198369
248,1998,1,11,8,30,26,26,0,2.6017639637,12.0637451172,79.623761908
249,1998,1,11,9,30,78,78,0,2.83227491379,12.5228210449,70.9910540828
250,1998,1,11,10,30,44,44,0,3.23063492775,13.0243469238,64.2908992371
251,1998,1,11,11,30,166,165,3,3.69197678566,13.4224182129,60.1978880164
252,1998,1,11,12,30,126,126,0,4.02231740952,13.6797424316,59.2681043066
253,1998,1,11,13,30,107,107,0,4.01506757736,13.6199584961,61.6475524988
254,1998,1,11,14,30,196,165,79,3.81915831566,13.2789245605,66.9780174446
255,1998,1,11,15,30,61,61,0,3.73828077316,12.9078308105,74.6150824301
256,1998,1,11,16,30,13,13,0,3.78098368645,12.6133666992,83.9080363356
257,1998,1,11,17,30,0,0,0,3.86100006104,12.4901062012,94.3386553924
258,1998,1,11,18,30,0,0,0,3.9027762413,12.5205627441,105.520500054
259,1998,1,11,19,30,0,0,0,3.90464472771,12.6319824219,117.169005367
260,1998,1,11,20,30,0,0,0,3.8909714222,12.7793212891,129.04063759
261,1998,1,11,21,30,0,0,0,3.8696346283,12.9273010254,140.854018024
262,1998,1,11,22,30,0,0,0,3.82787084579,13.0559326172,152.091123808
263,1998,1,11,23,30,0,0,0,3.77606916428,13.1510864258,161.254580944
264,1998,1,12,0,30,0,0,0,3.70362901688,13.2131896973,163.947798939
265,1998,1,12,1,30,0,0,0,3.61577534676,13.2317443848,157.651716996
266,1998,1,12,2,30,0,0,0,3.57838249207,13.2091003418,147.250657338
267,1998,1,12,3,30,0,0,0,3.65096473694,13.1834350586,135.657865065
268,1998,1,12,4,30,0,0,0,3.83459877968,13.178125,123.769666148
269,1998,1,12,5,30,0,0,0,4.04670333862,13.1981140137,111.957565074
270,1998,1,12,6,30,0,0,0,4.21659851074,13.2626281738,100.472139842
271,1998,1,12,7,30,0,0,0,4.30840587616,13.4164978027,89.5633898657
272,1998,1,12,8,30,47,47,0,4.36444330215,13.6789489746,79.5649892508
273,1998,1,12,9,30,125,121,14,4.45554065704,13.9999328613,70.906833535
274,1998,1,12,10,30,121,121,0,4.59226417542,14.1853271484,64.1774043893
275,1998,1,12,11,30,18,18,0,4.73563575745,14.1959777832,60.0547975684
276,1998,1,12,12,30,32,32,0,4.76327133179,14.1660095215,59.1007617521
277,1998,1,12,13,30,45,45,0,4.72047042847,14.0970397949,61.4658216435
278,1998,1,12,14,30,17,17,0,4.69769859314,13.6933532715,66.791855988
279,1998,1,12,15,30,139,107,116,4.48828315735,12.7111755371,74.4312025962
280,1998,1,12,16,30,76,36,369,4.09408044815,11.5813537598,83.7296317784
281,1998,1,12,17,30,0,0,0,3.71140885353,10.8145996094,94.1664273839
282,1998,1,12,18,30,0,0,0,3.42419958115,10.4240661621,105.353792419
283,1998,1,12,19,30,0,0,0,3.30038976669,10.2618652344,117.006152527
284,1998,1,12,20,30,0,0,0,3.21560883522,10.2229858398,128.87893729
285,1998,1,12,21,30,0,0,0,3.0024561882,10.287713623,140.689143748
286,1998,1,12,22,30,0,0,0,2.67815256119,10.5137268066,151.916277683
287,1998,1,12,23,30,0,0,0,2.3280377388,10.9431091309,161.06662935
288,1998,1,13,0,30,0,0,0,1.9775288105,11.499597168,163.798030139
289,1998,1,13,1,30,0,0,0,1.66222631931,11.9223876953,157.583115523
290,1998,1,13,2,30,0,0,0,1.42584908009,11.9848266602,147.222328809
291,1998,1,13,3,30,0,0,0,1.08502459526,11.9190002441,135.64359471
292,1998,1,13,4,30,0,0,0,0.589831829071,11.9314819336,123.75711573
293,1998,1,13,5,30,0,0,0,0.343963742256,11.8276611328,111.939579124
294,1998,1,13,6,30,0,0,0,0.480603814125,11.5789428711,100.443361306
295,1998,1,13,7,30,0,0,0,0.676880717278,11.216973877,89.518883331
296,1998,1,13,8,30,80,68,62,0.679936885834,11.0365844727,79.4997220906
297,1998,1,13,9,30,156,134,67,0.655674874783,11.8509765625,70.8158183661
298,1998,1,13,10,30,174,166,19,0.754712641239,12.9377075195,64.0568783297
299,1998,1,13,11,30,302,228,149,0.863349318504,13.3753295898,59.9046523187
300,1998,1,13,12,30,283,232,98,0.928233981133,13.3374572754,58.9267074704
301,1998,1,13,13,30,333,207,261,0.975037932396,13.0293518066,61.2781089624
302,1998,1,13,14,30,151,146,12,0.904300808907,13.0258422852,66.6006634107
303,1998,1,13,15,30,84,84,0,0.912688791752,13.2311035156,74.2432491672
304,1998,1,13,16,30,26,26,0,1.11106681824,13.2163024902,83.5479865795
305,1998,1,13,17,30,0,0,0,1.14598691463,13.1192871094,93.9916048292
306,1998,1,13,18,30,0,0,0,1.09647250175,13.025201416,105.184952678
307,1998,1,13,19,30,0,0,0,1.23135948181,12.8034301758,116.84143562
308,1998,1,13,20,30,0,0,0,1.57393789291,12.299005127,128.715413375
309,1998,1,13,21,30,0,0,0,1.91468858719,11.6647583008,140.522164912
310,1998,1,13,22,30,0,0,0,2.11927008629,11.2418151855,151.738495352
311,1998,1,13,23,30,0,0,0,2.37229728699,10.8236022949,160.873845959
312,1998,1,14,0,30,0,0,0,2.58003854752,10.4473205566,163.640365104
313,1998,1,14,1,30,0,0,0,2.6510682106,10.2044006348,157.506526799
314,1998,1,14,2,30,0,0,0,2.8043718338,9.92843017578,147.187148559
315,1998,1,14,3,30,0,0,0,3.0015130043,9.74556884766,135.623124795
316,1998,1,14,4,30,0,0,0,3.20151138306,9.68560180664,123.738638419
317,1998,1,14,5,30,0,0,0,3.42442464828,9.64449462891,111.915710867
318,1998,1,14,6,30,0,0,0,3.62668895721,9.63555297852,100.408597807
319,1998,1,14,7,30,0,0,0,3.82009029388,9.89815673828,89.4682351812
320,1998,1,14,8,30,6,6,0,3.92023992538,10.6568237305,79.4280052931
321,1998,1,14,9,30,8,8,0,3.96352052689,11.3632446289,70.7180527668
322,1998,1,14,10,30,12,12,0,4.2127904892,11.7885681152,63.9293729452
323,1998,1,14,11,30,86,86,0,4.54859161377,12.1661621094,59.7475168386
324,1998,1,14,12,30,125,125,0,4.66501188278,12.4312683105,58.7460219218
325,1998,1,14,13,30,148,148,0,4.57194709778,12.6362243652,61.0845130042
326,1998,1,14,14,30,151,146,11,4.34349727631,12.7426086426,66.4045520205
327,1998,1,14,15,30,11,11,0,4.0409693718,12.7623535156,74.0513379804
328,1998,1,14,16,30,10,10,0,3.72925806046,12.8125244141,83.3632070497
329,1998,1,14,17,30,0,0,0,3.44103956223,12.9376159668,93.8142930925
330,1998,1,14,18,30,0,0,0,3.25981855392,13.0875488281,105.014078207
331,1998,1,14,19,30,0,0,0,3.19284057617,13.2063232422,116.67494198
332,1998,1,14,20,30,0,0,0,3.19080018997,13.2857299805,128.55014193
333,1998,1,14,21,30,0,0,0,3.23661208153,13.4100280762,140.353146777
334,1998,1,14,22,30,0,0,0,3.28886795044,13.5603271484,151.557838751
335,1998,1,14,23,30,0,0,0,3.32074308395,13.6687866211,160.67632553
336,1998,1,15,0,30,0,0,0,3.28614759445,13.7441040039,163.474913524
337,1998,1,15,1,30,0,0,0,3.18758606911,13.7583251953,157.42191421
338,1998,1,15,2,30,0,0,0,3.09480690956,13.7125488281,147.145042341
339,1998,1,15,3,30,0,0,0,3.05532932281,13.665826416,135.59638728
340,1998,1,15,4,30,0,0,0,3.1166498661,13.6168762207,123.714180426
341,1998,1,15,5,30,0,0,0,3.24618625641,13.4931274414,111.885922415
342,1998,1,15,6,30,0,0,0,3.38002490997,13.337487793,100.367828002
343,1998,1,15,7,30,0,0,0,3.42210936546,13.3583312988,89.411480109
344,1998,1,15,8,30,3,3,0,3.24432253838,13.6462646484,79.3498497598
345,1998,1,15,9,30,24,24,0,2.92150425911,14.0411621094,70.613566077
346,1998,1,15,10,30,12,12,0,2.79306268692,14.442376709,63.794936379
347,1998,1,15,11,30,16,16,0,2.85823869705,14.5957580566,59.5834538864
348,1998,1,15,12,30,202,193,16,2.71356868744,14.5627075195,58.5587824025
349,1998,1,15,13,30,132,132,0,2.40940237045,14.6194702148,60.885125746
350,1998,1,15,14,30,52,52,0,2.10798120499,14.5759216309,66.2036264393
351,1998,1,15,15,30,143,112,111,1.97734463215,14.3170715332,73.8555821601
352,1998,1,15,16,30,79,36,357,2.14363002777,13.8887573242,83.1754104549
353,1998,1,15,17,30,0,0,0,2.29743003845,13.482598877,93.6345969462
