,Year,Month,Day,Hour,Minute,wind speed at 100m (m/s),wind direction at 100m (deg),power (MW),surface air pressure (Pa),air temperature at 2m (K),density at hub height (kg/m^3)
2008-01-01 14:00:00,2008.0,1.0,1.0,14.0,27.5,12.2975833333,325.9,15.5106666667,95305.7353333,271.372833333,1.214
2008-01-01 15:00:00,2008.0,1.0,1.0,15.0,27.5,10.5005833333,325.350583333,13.4553333333,95297.6466667,271.728083333,1.211
2008-01-01 16:00:00,2008.0,1.0,1.0,16.0,27.5,8.73366666667,329.490333333,8.49808333333,95311.3033333,270.431333333,1.21
2008-01-01 17:00:00,2008.0,1.0,1.0,17.0,27.5,7.12616666667,334.142833333,4.53183333333,95327.482,267.23425,1.2115
2008-01-01 18:00:00,2008.0,1.0,1.0,18.0,27.5,9.20216666667,332.8355,9.87225,95379.8953333,267.12,1.21316666667
2008-01-01 19:00:00,2008.0,1.0,1.0,19.0,27.5,10.6233333333,337.676083333,13.6420833333,95421.0173333,267.676916667,1.2145
2008-01-01 20:00:00,2008.0,1.0,1.0,20.0,27.5,10.147,341.501583333,12.5576666667,95460.6146667,266.81325,1.21725
2008-01-01 21:00:00,2008.0,1.0,1.0,21.0,27.5,9.51216666667,342.458916667,10.7741666667,95457.8706667,266.407166667,1.21983333333
2008-01-01 22:00:00,2008.0,1.0,1.0,22.0,27.5,9.4345,333.228,10.5546666667,95481.0673333,266.262333333,1.22
2008-01-01 23:00:00,2008.0,1.0,1.0,23.0,27.5,8.43641666667,333.7325,7.67075,95503.3453333,265.756916667,1.22191666667
2008-01-02 00:00:00,2008.0,1.0,2.0,0.0,27.5,7.63166666667,330.57225,5.65491666667,95546.452,265.24925,1.22541666667
2008-01-02 01:00:00,2008.0,1.0,2.0,1.0,27.5,8.016,330.07975,6.59375,95588.9453333,264.6525,1.22658333333
2008-01-02 02:00:00,2008.0,1.0,2.0,2.0,27.5,7.81133333333,334.180916667,6.107,95626.4846667,264.1455,1.229
2008-01-02 03:00:00,2008.0,1.0,2.0,3.0,27.5,6.85675,332.010166667,4.08258333333,95666.3846667,263.545333333,1.23216666667
2008-01-02 04:00:00,2008.0,1.0,2.0,4.0,27.5,6.34041666667,329.009,3.18258333333,95672.3386667,263.1445,1.23475
2008-01-02 05:00:00,2008.0,1.0,2.0,5.0,27.5,5.52733333333,319.016166667,2.033,95699.652,262.909833333,1.23758333333
2008-01-02 06:00:00,2008.0,1.0,2.0,6.0,27.5,4.92516666667,321.353416667,1.35566666667,95726.3546667,262.562666667,1.23958333333
2008-01-02 07:00:00,2008.0,1.0,2.0,7.0,27.5,4.46741666667,335.567666667,0.942583333333,95741.156,261.90025,1.23933333333
2008-01-02 08:00:00,2008.0,1.0,2.0,8.0,27.5,1.6545,250.504083333,0.0385833333333,95740.6966667,261.382166667,1.24366666667
2008-01-02 09:00:00,2008.0,1.0,2.0,9.0,27.5,1.05008333333,87.6528333333,0.0,95735.892,263.889083333,1.24408333333
2008-01-02 10:00:00,2008.0,1.0,2.0,10.0,27.5,1.49425,181.325083333,0.0,95710.4066667,265.723166667,1.24291666667
2008-01-02 11:00:00,2008.0,1.0,2.0,11.0,27.5,3.11191666667,177.728166667,0.19625,95651.2033333,267.479666667,1.23525
2008-01-02 12:00:00,2008.0,1.0,2.0,12.0,27.5,4.76375,176.60375,1.19366666667,95583.68,268.766916667,1.22933333333
2008-01-02 13:00:00,2008.0,1.0,2.0,13.0,27.5,5.66566666667,173.62125,2.193,95500.1333333,270.0465,1.22275
2008-01-02 14:00:00,2008.0,1.0,2.0,14.0,27.5,6.716,171.092333333,3.7735,95411.4013333,270.823,1.21783333333
2008-01-02 15:00:00,2008.0,1.0,2.0,15.0,27.5,7.48516666667,165.557583333,5.27975,95304.586,271.047166667,1.21441666667
2008-01-02 16:00:00,2008.0,1.0,2.0,16.0,27.5,8.34858333333,156.978833333,7.49483333333,95185.7166667,270.098,1.2135
2008-01-02 17:00:00,2008.0,1.0,2.0,17.0,27.5,11.1078333333,154.546583333,14.5386666667,95103.5433333,268.47275,1.2145
2008-01-02 18:00:00,2008.0,1.0,2.0,18.0,27.5,12.1368333333,156.270333333,15.66975,95065.932,267.922333333,1.21708333333
2008-01-02 19:00:00,2008.0,1.0,2.0,19.0,27.5,12.9670833333,159.70625,15.9299166667,95012.3713333,267.487083333,1.21941666667
2008-01-02 20:00:00,2008.0,1.0,2.0,20.0,27.5,13.032,162.830166667,15.9373333333,94928.2153333,267.066083333,1.2205
2008-01-02 21:00:00,2008.0,1.0,2.0,21.0,27.5,12.7355833333,162.904,15.9106666667,94818.1206667,266.655416667,1.221
2008-01-02 22:00:00,2008.0,1.0,2.0,22.0,27.5,12.92225,164.216583333,15.9276666667,94703.2946667,266.331166667,1.22066666667
2008-01-02 23:00:00,2008.0,1.0,2.0,23.0,27.5,13.0999166667,164.494833333,15.9426666667,94578.3946667,266.103,1.22008333333
2008-01-03 00:00:00,2008.0,1.0,3.0,0.0,27.5,13.4405,163.278916667,15.9690833333,94470.3606667,266.0485,1.219
2008-01-03 01:00:00,2008.0,1.0,3.0,1.0,27.5,13.3464166667,164.4165,15.9614166667,94371.7093333,265.797583333,1.21858333333
2008-01-03 02:00:00,2008.0,1.0,3.0,2.0,27.5,13.519,165.917333333,15.9746666667,94280.3833333,265.8805,1.21675
2008-01-03 03:00:00,2008.0,1.0,3.0,3.0,27.5,13.0006666667,167.075916667,15.9333333333,94194.702,265.802416667,1.21491666667
2008-01-03 04:00:00,2008.0,1.0,3.0,4.0,27.5,12.8960833333,169.806833333,15.9240833333,94097.3486667,265.773583333,1.212
2008-01-03 05:00:00,2008.0,1.0,3.0,5.0,27.5,13.1285833333,171.215333333,15.9415,94018.3066667,265.923416667,1.209
2008-01-03 06:00:00,2008.0,1.0,3.0,6.0,27.5,13.3768333333,172.534833333,15.9604166667,93949.8693333,266.03025,1.20616666667
2008-01-03 07:00:00,2008.0,1.0,3.0,7.0,27.5,13.5615833333,175.856833333,15.9739166667,93874.718,266.134,1.20291666667
2008-01-03 08:00:00,2008.0,1.0,3.0,8.0,27.5,13.09025,179.097666667,15.9260833333,93796.8193333,266.59225,1.20083333333
2008-01-03 09:00:00,2008.0,1.0,3.0,9.0,27.5,12.0388333333,185.93875,15.4004166667,93741.046,269.567583333,1.19675
2008-01-03 10:00:00,2008.0,1.0,3.0,10.0,27.5,9.0265,190.947416667,9.05616666667,93710.1453333,272.331833333,1.18825
2008-01-03 11:00:00,2008.0,1.0,3.0,11.0,27.5,8.60925,196.31325,7.83008333333,93645.754,274.414583333,1.17958333333
2008-01-03 12:00:00,2008.0,1.0,3.0,12.0,27.5,8.68975,195.751583333,8.0095,93558.1646667,275.83675,1.17291666667
2008-01-03 13:00:00,2008.0,1.0,3.0,13.0,27.5,8.06716666667,195.337166667,6.39025,93501.8606667,277.234583333,1.16608333333
2008-01-03 14:00:00,2008.0,1.0,3.0,14.0,27.5,7.78275,196.891166667,5.67883333333,93465.2373333,278.2595,1.16058333333
2008-01-03 15:00:00,2008.0,1.0,3.0,15.0,27.5,7.19058333333,197.212666667,4.44083333333,93441.5833333,278.419666667,1.15741666667
2008-01-03 16:00:00,2008.0,1.0,3.0,16.0,27.5,7.95925,194.787666667,6.086,93399.0106667,275.2055,1.15475
2008-01-03 17:00:00,2008.0,1.0,3.0,17.0,27.5,8.25108333333,191.443916667,6.75966666667,93392.9826667,271.783416667,1.15341666667
2008-01-03 18:00:00,2008.0,1.0,3.0,18.0,27.5,9.03466666667,194.595333333,8.87825,93384.8966667,270.706833333,1.15391666667
2008-01-03 19:00:00,2008.0,1.0,3.0,19.0,27.5,9.65775,205.224083333,10.71,93361.9306667,270.050166667,1.15633333333
2008-01-03 20:00:00,2008.0,1.0,3.0,20.0,27.5,9.08516666667,210.534916667,9.07225,93313.2533333,269.77925,1.16075
2008-01-03 21:00:00,2008.0,1.0,3.0,21.0,27.5,7.80441666667,214.395833333,5.785,93266.104,269.45525,1.16391666667
2008-01-03 22:00:00,2008.0,1.0,3.0,22.0,27.5,6.12458333333,222.013166667,2.7385,93244.4353333,269.137,1.16575
2008-01-03 23:00:00,2008.0,1.0,3.0,23.0,27.5,4.629,230.055583333,1.00183333333,93208.118,268.502083333,1.169
2008-01-04 00:00:00,2008.0,1.0,4.0,0.0,27.5,3.67975,240.3375,0.363916666667,93163.9433333,268.07975,1.171
2008-01-04 01:00:00,2008.0,1.0,4.0,1.0,27.5,2.378,269.953666667,0.0189166666667,93131.9773333,267.577416667,1.17141666667
2008-01-04 02:00:00,2008.0,1.0,4.0,2.0,27.5,1.69308333333,278.147083333,0.0,93112.212,266.974916667,1.17283333333
2008-01-04 03:00:00,2008.0,1.0,4.0,3.0,27.5,1.36491666667,266.609916667,0.0,93060.8673333,266.831166667,1.17233333333
2008-01-04 04:00:00,2008.0,1.0,4.0,4.0,27.5,1.466,263.315583333,0.0,93012.1906667,266.470583333,1.17283333333
2008-01-04 05:00:00,2008.0,1.0,4.0,5.0,27.5,1.90808333333,259.576416667,0.001,92992.7346667,266.35325,1.17141666667
2008-01-04 06:00:00,2008.0,1.0,4.0,6.0,27.5,2.188,285.486,0.007,92978.6206667,266.453166667,1.16775
2008-01-04 07:00:00,2008.0,1.0,4.0,7.0,27.5,2.749,301.65275,0.047,92960.3826667,265.92625,1.16758333333
2008-01-04 08:00:00,2008.0,1.0,4.0,8.0,27.5,2.30425,287.019583333,0.0196666666667,92921.092,266.82475,1.16575
2008-01-04 09:00:00,2008.0,1.0,4.0,9.0,27.5,2.36675,268.586666667,0.019,92898.584,269.7645,1.16833333333
2008-01-04 10:00:00,2008.0,1.0,4.0,10.0,27.5,2.19841666667,276.906916667,0.02,92896.2933333,272.45525,1.16975
2008-01-04 11:00:00,2008.0,1.0,4.0,11.0,27.5,1.74891666667,263.476166667,0.0,92873.2566667,275.317416667,1.1645
2008-01-04 12:00:00,2008.0,1.0,4.0,12.0,27.5,1.80616666667,264.306416667,0.0,92832.36,277.919,1.15333333333
2008-01-04 13:00:00,2008.0,1.0,4.0,13.0,27.5,1.23141666667,235.09175,0.0,92788.338,279.970416667,1.14433333333
2008-01-04 14:00:00,2008.0,1.0,4.0,14.0,27.5,0.847166666667,295.789916667,0.0,92784.7506667,281.04825,1.13983333333
2008-01-04 15:00:00,2008.0,1.0,4.0,15.0,27.5,0.705916666667,190.1655,0.0,92763.844,280.7055,1.139
2008-01-04 16:00:00,2008.0,1.0,4.0,16.0,27.5,1.745,204.358,0.00158333333333,92745.6853333,276.302833333,1.14183333333
2008-01-04 17:00:00,2008.0,1.0,4.0,17.0,27.5,2.83533333333,223.334916667,0.0581666666667,92743.8546667,272.864333333,1.14225
2008-01-04 18:00:00,2008.0,1.0,4.0,18.0,27.5,3.19408333333,225.236,0.0941666666667,92740.0413333,272.213416667,1.13983333333
2008-01-04 19:00:00,2008.0,1.0,4.0,19.0,27.5,3.60725,244.677833333,0.311916666667,92734.014,272.141416667,1.13783333333
2008-01-04 20:00:00,2008.0,1.0,4.0,20.0,27.5,4.18233333333,247.0745,0.605666666667,92690.6753333,272.887416667,1.13591666667
2008-01-04 21:00:00,2008.0,1.0,4.0,21.0,27.5,6.44691666667,257.689583333,3.18008333333,92663.6693333,273.524583333,1.13491666667
2008-01-04 22:00:00,2008.0,1.0,4.0,22.0,27.5,7.17075,261.456916667,4.27325,92625.9793333,274.315333333,1.12616666667
2008-01-04 23:00:00,2008.0,1.0,4.0,23.0,27.5,6.54116666667,263.006833333,3.14258333333,92588.824,274.7565,1.12266666667
2008-01-05 00:00:00,2008.0,1.0,5.0,0.0,27.5,6.41116666667,257.128166667,2.93758333333,92553.728,274.709083333,1.1215
2008-01-05 01:00:00,2008.0,1.0,5.0,1.0,27.5,6.21158333333,239.484666667,2.68116666667,92519.1626667,273.548583333,1.1235
2008-01-05 02:00:00,2008.0,1.0,5.0,2.0,27.5,6.52458333333,234.103666667,3.16283333333,92504.208,272.629833333,1.12708333333
2008-01-05 03:00:00,2008.0,1.0,5.0,3.0,27.5,7.52725,222.316583333,4.9655,92457.2133333,272.72225,1.1265
2008-01-05 04:00:00,2008.0,1.0,5.0,4.0,27.5,7.76016666667,220.973,5.5065,92400.524,272.664666667,1.12616666667
2008-01-05 05:00:00,2008.0,1.0,5.0,5.0,27.5,8.7,208.454666667,7.72866666667,92349.936,272.761833333,1.126
2008-01-05 06:00:00,2008.0,1.0,5.0,6.0,27.5,9.25991666667,199.904083333,9.31183333333,92312.3246667,272.411416667,1.12616666667
2008-01-05 07:00:00,2008.0,1.0,5.0,7.0,27.5,9.8055,190.523916667,10.8505833333,92258.536,273.342,1.12241666667
2008-01-05 08:00:00,2008.0,1.0,5.0,8.0,27.5,9.21183333333,187.69325,9.232,92203.2993333,274.051083333,1.13075
2008-01-05 09:00:00,2008.0,1.0,5.0,9.0,27.5,7.7735,186.368,5.616,92170.186,275.790833333,1.13866666667
2008-01-05 10:00:00,2008.0,1.0,5.0,10.0,27.5,6.95133333333,196.645583333,3.9385,92153.628,277.439166667,1.14258333333
2008-01-05 11:00:00,2008.0,1.0,5.0,11.0,27.5,6.57875,203.421083333,3.25791666667,92090.99,280.17125,1.13291666667
2008-01-05 12:00:00,2008.0,1.0,5.0,12.0,27.5,5.41883333333,198.79425,1.72666666667,92041.0146667,283.03625,1.12325
2008-01-05 13:00:00,2008.0,1.0,5.0,13.0,27.5,5.67758333333,171.059166667,2.0055,91978.5993333,284.334916667,1.11758333333
2008-01-05 14:00:00,2008.0,1.0,5.0,14.0,27.5,6.646,172.187916667,3.35241666667,91938.8533333,285.160666667,1.11341666667
2008-01-05 15:00:00,2008.0,1.0,5.0,15.0,27.5,7.53808333333,173.403583333,4.9565,91906.7306667,285.369416667,1.10916666667
2008-01-05 16:00:00,2008.0,1.0,5.0,16.0,27.5,9.03141666667,169.398416667,8.502,91868.354,283.318166667,1.10625
2008-01-05 17:00:00,2008.0,1.0,5.0,17.0,27.5,10.0231666667,176.9665,11.3209166667,91881.4766667,280.938666667,1.10625
2008-01-05 18:00:00,2008.0,1.0,5.0,18.0,27.5,10.1223333333,187.213916667,11.5966666667,91901.544,279.536083333,1.10908333333
2008-01-05 19:00:00,2008.0,1.0,5.0,19.0,27.5,9.46016666667,220.500333333,9.72908333333,91893.7633333,277.255666667,1.10433333333
2008-01-05 20:00:00,2008.0,1.0,5.0,20.0,27.5,11.277,256.264833333,14.1915833333,91895.594,276.976666667,1.0995
2008-01-05 21:00:00,2008.0,1.0,5.0,21.0,27.5,10.9296666667,289.714,13.65675,91935.7266667,276.96525,1.10866666667
2008-01-05 22:00:00,2008.0,1.0,5.0,22.0,27.5,10.7891666667,302.425333333,13.2479166667,91976.3173333,278.175333333,1.11208333333
2008-01-05 23:00:00,2008.0,1.0,5.0,23.0,27.5,11.95075,310.106083333,15.268,92009.5073333,278.668166667,1.11275
2008-01-06 00:00:00,2008.0,1.0,6.0,0.0,27.5,12.7626666667,319.502583333,15.786,92081.376,278.288,1.11891666667
2008-01-06 01:00:00,2008.0,1.0,6.0,1.0,27.5,12.728,321.575416667,15.77975,92141.8026667,278.284833333,1.12208333333
2008-01-06 02:00:00,2008.0,1.0,6.0,2.0,27.5,12.5354166667,325.118833333,15.6996666667,92198.492,278.629166667,1.12283333333
2008-01-06 03:00:00,2008.0,1.0,6.0,3.0,27.5,12.373,318.929166667,15.63775,92243.3546667,278.094333333,1.12933333333
2008-01-06 04:00:00,2008.0,1.0,6.0,4.0,27.5,12.7831666667,320.9805,15.8188333333,92270.8973333,276.908333333,1.13308333333
2008-01-06 05:00:00,2008.0,1.0,6.0,5.0,27.5,12.5968333333,327.906583333,15.74,92311.7933333,275.738666667,1.13508333333
2008-01-06 06:00:00,2008.0,1.0,6.0,6.0,27.5,12.4213333333,328.56,15.6739166667,92360.392,275.112333333,1.138
2008-01-06 07:00:00,2008.0,1.0,6.0,7.0,27.5,12.5930833333,331.200166667,15.7538333333,92399.456,274.617916667,1.14
2008-01-06 08:00:00,2008.0,1.0,6.0,8.0,27.5,11.921,334.572333333,15.2585,92423.3373333,274.74375,1.1415
2008-01-06 09:00:00,2008.0,1.0,6.0,9.0,27.5,9.70216666667,337.460666667,10.7008333333,92450.5,277.027833333,1.14441666667
2008-01-06 10:00:00,2008.0,1.0,6.0,10.0,27.5,6.08233333333,333.315583333,2.93333333333,92479.796,278.989083333,1.144
2008-01-06 11:00:00,2008.0,1.0,6.0,11.0,27.5,3.10991666667,337.49525,0.160666666667,92491.6193333,280.29825,1.14
2008-01-06 12:00:00,2008.0,1.0,6.0,12.0,27.5,1.59683333333,345.77375,0.0,92495.6633333,281.513166667,1.135
2008-01-06 13:00:00,2008.0,1.0,6.0,13.0,27.5,1.04158333333,208.088583333,0.0,92485.3633333,282.45375,1.13116666667
2008-01-06 14:00:00,2008.0,1.0,6.0,14.0,27.5,0.919416666667,26.8659166667,0.0,92467.586,283.04475,1.12841666667
2008-01-06 15:00:00,2008.0,1.0,6.0,15.0,27.5,0.886166666667,14.9038333333,0.0,92445.078,283.16725,1.12708333333
2008-01-06 16:00:00,2008.0,1.0,6.0,16.0,27.5,1.56216666667,70.98075,0.0,92408.99,281.3695,1.12741666667
2008-01-06 17:00:00,2008.0,1.0,6.0,17.0,27.5,2.69883333333,95.56975,0.0443333333333,92432.2593333,278.905666667,1.13091666667
2008-01-06 18:00:00,2008.0,1.0,6.0,18.0,27.5,3.09675,110.26,0.0773333333333,92465.5246667,278.065666667,1.13491666667
2008-01-06 19:00:00,2008.0,1.0,6.0,19.0,27.5,3.66583333333,129.115416667,0.319916666667,92480.3286667,277.519083333,1.13841666667
2008-01-06 20:00:00,2008.0,1.0,6.0,20.0,27.5,3.6325,141.5745,0.302416666667,92454.9213333,276.92575,1.14
2008-01-06 21:00:00,2008.0,1.0,6.0,21.0,27.5,3.25708333333,143.191083333,0.131083333333,92416.544,276.298416667,1.1405
2008-01-06 22:00:00,2008.0,1.0,6.0,22.0,27.5,3.38958333333,143.313166667,0.2,92370.004,275.6715,1.14108333333
2008-01-06 23:00:00,2008.0,1.0,6.0,23.0,27.5,2.199,135.954166667,0.0103333333333,92329.3386667,275.439333333,1.14133333333
2008-01-07 00:00:00,2008.0,1.0,7.0,0.0,27.5,2.85933333333,158.294833333,0.114083333333,92329.4146667,275.251583333,1.1435
2008-01-07 01:00:00,2008.0,1.0,7.0,1.0,27.5,2.12091666667,108.956166667,0.0641666666667,92289.13,275.210333333,1.14708333333
2008-01-07 02:00:00,2008.0,1.0,7.0,2.0,27.5,1.07308333333,274.26525,0.0,92283.636,273.850666667,1.14766666667
2008-01-07 03:00:00,2008.0,1.0,7.0,3.0,27.5,1.8045,303.2505,0.002,92256.4006667,272.864166667,1.14741666667
2008-01-07 04:00:00,2008.0,1.0,7.0,4.0,27.5,2.42566666667,287.54475,0.0218333333333,92236.5626667,271.15825,1.14833333333
2008-01-07 05:00:00,2008.0,1.0,7.0,5.0,27.5,4.72433333333,302.15075,1.2935,92260.7473333,270.914666667,1.15441666667
2008-01-07 06:00:00,2008.0,1.0,7.0,6.0,27.5,7.22041666667,315.19175,4.56483333333,92302.33,270.643666667,1.162
2008-01-07 07:00:00,2008.0,1.0,7.0,7.0,27.5,7.96333333333,328.192416667,6.11775,92333.6113333,270.423916667,1.16191666667
2008-01-07 08:00:00,2008.0,1.0,7.0,8.0,27.5,7.08175,334.258833333,4.27825,92347.0406667,270.776666667,1.15925
2008-01-07 09:00:00,2008.0,1.0,7.0,9.0,27.5,6.4955,319.453083333,3.254,92397.3966667,272.688583333,1.16258333333
2008-01-07 10:00:00,2008.0,1.0,7.0,10.0,27.5,5.42016666667,312.86175,1.7565,92470.9466667,275.252416667,1.15975
2008-01-07 11:00:00,2008.0,1.0,7.0,11.0,27.5,5.5855,312.647416667,1.92683333333,92496.5053333,277.850916667,1.15066666667
2008-01-07 12:00:00,2008.0,1.0,7.0,12.0,27.5,5.45533333333,316.067833333,1.75716666667,92504.6666667,279.7405,1.14316666667
2008-01-07 13:00:00,2008.0,1.0,7.0,13.0,27.5,5.98991666667,324.90325,2.42808333333,92536.714,280.979916667,1.13866666667
2008-01-07 14:00:00,2008.0,1.0,7.0,14.0,27.5,5.66458333333,328.187916667,1.99558333333,92561.89,281.95175,1.1345
2008-01-07 15:00:00,2008.0,1.0,7.0,15.0,27.5,6.28191666667,328.740666667,2.8115,92564.6353333,282.185583333,1.13233333333
2008-01-07 16:00:00,2008.0,1.0,7.0,16.0,27.5,6.01641666667,321.89225,2.51733333333,92597.4433333,279.67825,1.13358333333
2008-01-07 17:00:00,2008.0,1.0,7.0,17.0,27.5,8.633,324.841,7.61075,92670.5353333,276.407583333,1.13608333333
2008-01-07 18:00:00,2008.0,1.0,7.0,18.0,27.5,9.08066666667,329.380333333,8.88816666667,92727.454,275.977416667,1.139
2008-01-07 19:00:00,2008.0,1.0,7.0,19.0,27.5,10.3790833333,335.5255,12.6076666667,92769.2626667,276.788166667,1.14416666667
2008-01-07 20:00:00,2008.0,1.0,7.0,20.0,27.5,10.2509166667,348.047,12.2801666667,92777.122,276.369916667,1.14658333333
2008-01-07 21:00:00,2008.0,1.0,7.0,21.0,27.5,10.2575,357.745833333,12.3255833333,92756.5246667,276.1585,1.14991666667
2008-01-07 22:00:00,2008.0,1.0,7.0,22.0,27.5,9.64891666667,323.984583333,10.633,92802.5286667,275.961833333,1.1525
2008-01-07 23:00:00,2008.0,1.0,7.0,23.0,27.5,8.79925,338.864583333,8.33825,92880.4293333,275.871833333,1.15583333333
2008-01-08 00:00:00,2008.0,1.0,8.0,0.0,27.5,10.2110833333,339.855416667,12.2643333333,92874.0226667,275.82975,1.15825
2008-01-08 01:00:00,2008.0,1.0,8.0,1.0,27.5,9.17058333333,341.11125,9.32716666667,92903.0106667,275.06425,1.16158333333
2008-01-08 02:00:00,2008.0,1.0,8.0,2.0,27.5,9.558,344.981083333,10.45325,92934.1393333,274.812916667,1.163
2008-01-08 03:00:00,2008.0,1.0,8.0,3.0,27.5,9.00641666667,336.22475,8.87641666667,93009.9046667,274.673666667,1.16525
2008-01-08 04:00:00,2008.0,1.0,8.0,4.0,27.5,8.523,332.39475,7.517,93088.3353333,274.312583333,1.168
2008-01-08 05:00:00,2008.0,1.0,8.0,5.0,27.5,8.695,329.980333333,7.99875,93177.6793333,273.911083333,1.16991666667
2008-01-08 06:00:00,2008.0,1.0,8.0,6.0,27.5,9.107,324.430333333,9.22608333333,93268.7773333,273.571583333,1.17241666667
2008-01-08 07:00:00,2008.0,1.0,8.0,7.0,27.5,9.61241666667,324.344166667,10.7143333333,93352.3966667,273.241083333,1.17416666667
2008-01-08 08:00:00,2008.0,1.0,8.0,8.0,27.5,9.90858333333,324.322833333,11.5625,93423.5033333,273.1065,1.17575
2008-01-08 09:00:00,2008.0,1.0,8.0,9.0,27.5,8.77141666667,327.821166667,8.35533333333,93494.4606667,274.476416667,1.17525
2008-01-08 10:00:00,2008.0,1.0,8.0,10.0,27.5,7.82475,326.110916667,5.83733333333,93553.438,275.965,1.1715
2008-01-08 11:00:00,2008.0,1.0,8.0,11.0,27.5,6.97125,324.993083333,4.06191666667,93567.096,277.368666667,1.16658333333
2008-01-08 12:00:00,2008.0,1.0,8.0,12.0,27.5,6.44241666667,321.08975,3.168,93561.372,278.5845,1.16166666667
2008-01-08 13:00:00,2008.0,1.0,8.0,13.0,27.5,5.63975,313.058916667,2.01858333333,93549.3926667,279.4415,1.15775
2008-01-08 14:00:00,2008.0,1.0,8.0,14.0,27.5,4.924,301.736666667,1.24825,93536.8026667,279.978666667,1.15491666667
2008-01-08 15:00:00,2008.0,1.0,8.0,15.0,27.5,4.56683333333,284.211,0.922666666667,93528.714,280.10675,1.15333333333
2008-01-08 16:00:00,2008.0,1.0,8.0,16.0,27.5,4.07066666667,267.069083333,0.562666666667,93503.078,278.521833333,1.15266666667
2008-01-08 17:00:00,2008.0,1.0,8.0,17.0,27.5,5.34066666667,259.773583333,1.67433333333,93502.7733333,275.406666667,1.152
2008-01-08 18:00:00,2008.0,1.0,8.0,18.0,27.5,5.69191666667,256.443333333,2.07125,93517.27,274.247583333,1.153
2008-01-08 19:00:00,2008.0,1.0,8.0,19.0,27.5,5.25916666667,236.16425,1.56625,93525.2053333,273.268583333,1.15516666667
2008-01-08 20:00:00,2008.0,1.0,8.0,20.0,27.5,6.26233333333,216.318083333,2.85558333333,93509.3346667,271.78825,1.15708333333
2008-01-08 21:00:00,2008.0,1.0,8.0,21.0,27.5,8.34208333333,202.6125,7.25808333333,93471.9493333,271.658666667,1.15841666667
2008-01-08 22:00:00,2008.0,1.0,8.0,22.0,27.5,10.5555,200.963333333,13.0306666667,93433.6473333,271.361,1.15875
2008-01-08 23:00:00,2008.0,1.0,8.0,23.0,27.5,11.36525,206.075416667,14.736,93386.0393333,271.146916667,1.15958333333
2008-01-09 00:00:00,2008.0,1.0,9.0,0.0,27.5,11.2105833333,213.951166667,14.50425,93333.166,270.83675,1.1635
2008-01-09 01:00:00,2008.0,1.0,9.0,1.0,27.5,11.2720833333,205.45775,14.5884166667,93288.5346667,270.993916667,1.1605
2008-01-09 02:00:00,2008.0,1.0,9.0,2.0,27.5,12.086,194.98425,15.4820833333,93235.3546667,271.151166667,1.16183333333
2008-01-09 03:00:00,2008.0,1.0,9.0,3.0,27.5,12.6376666667,189.694583333,15.8125833333,93175.3866667,271.23525,1.16375
2008-01-09 04:00:00,2008.0,1.0,9.0,4.0,27.5,12.5778333333,181.25825,15.7843333333,93091.1526667,272.138583333,1.16316666667
2008-01-09 05:00:00,2008.0,1.0,9.0,5.0,27.5,12.15175,175.031583333,15.5800833333,93041.1046667,272.554666667,1.16408333333
