,Year,Month,Day,Hour,Minute,wind speed at 100m (m/s),wind direction at 100m (deg),power (MW),surface air pressure (Pa),air temperature at 2m (K),density at hub height (kg/m^3)
2010-01-01 00:00:00,2010.0,1.0,1.0,0.0,27.5,7.6275,143.308416667,5.56608333333,94364.398,266.703666667,1.21016666667
2010-01-01 01:00:00,2010.0,1.0,1.0,1.0,27.5,7.50766666667,137.864666667,5.373,94371.4953333,265.971916667,1.21641666667
2010-01-01 02:00:00,2010.0,1.0,1.0,2.0,27.5,7.44116666667,133.235583333,5.20141666667,94388.8913333,265.379083333,1.21966666667
2010-01-01 03:00:00,2010.0,1.0,1.0,3.0,27.5,7.89775,131.195916667,6.27883333333,94375.766,265.145833333,1.22133333333
2010-01-01 04:00:00,2010.0,1.0,1.0,4.0,27.5,7.98816666667,130.490916667,6.51016666667,94352.3453333,264.846416667,1.223
2010-01-01 05:00:00,2010.0,1.0,1.0,5.0,27.5,7.97116666667,130.982166667,6.55933333333,94368.2913333,264.46725,1.22475
2010-01-01 06:00:00,2010.0,1.0,1.0,6.0,27.5,6.68708333333,115.053333333,3.79,94388.1286667,263.762583333,1.22758333333
2010-01-01 07:00:00,2010.0,1.0,1.0,7.0,27.5,6.85891666667,108.435916667,4.09708333333,94418.0346667,263.47125,1.23025
2010-01-01 08:00:00,2010.0,1.0,1.0,8.0,27.5,6.45733333333,98.6733333333,3.47916666667,94450.9226667,263.4635,1.23341666667
2010-01-01 09:00:00,2010.0,1.0,1.0,9.0,27.5,5.26191666667,83.7836666667,1.71058333333,94546.6706667,263.85375,1.23591666667
2010-01-01 10:00:00,2010.0,1.0,1.0,10.0,27.5,5.42616666667,73.1283333333,1.88925,94624.6466667,264.401333333,1.23541666667
2010-01-01 11:00:00,2010.0,1.0,1.0,11.0,27.5,5.22866666667,66.6539166667,1.64941666667,94671.494,265.003666667,1.23408333333
2010-01-01 12:00:00,2010.0,1.0,1.0,12.0,27.5,4.86908333333,60.0944166667,1.29533333333,94718.7186667,265.47675,1.23283333333
2010-01-01 13:00:00,2010.0,1.0,1.0,13.0,27.5,4.50041666667,52.6868333333,0.952583333333,94760.9113333,265.895416667,1.2315
2010-01-01 14:00:00,2010.0,1.0,1.0,14.0,27.5,4.09708333333,48.6730833333,0.631916666667,94799.1366667,266.190583333,1.23066666667
2010-01-01 15:00:00,2010.0,1.0,1.0,15.0,27.5,3.50583333333,44.249,0.282083333333,94802.0366667,266.229666667,1.23
2010-01-01 16:00:00,2010.0,1.0,1.0,16.0,27.5,3.13716666667,45.15225,0.107333333333,94781.4373333,265.773333333,1.22958333333
2010-01-01 17:00:00,2010.0,1.0,1.0,17.0,27.5,2.82441666667,52.8578333333,0.05675,94798.2973333,264.333833333,1.22966666667
2010-01-01 18:00:00,2010.0,1.0,1.0,18.0,27.5,1.76841666667,76.4175,0.0025,94859.7146667,263.9905,1.23341666667
2010-01-01 19:00:00,2010.0,1.0,1.0,19.0,27.5,1.2985,71.8161666667,0.0,94894.2006667,263.484916667,1.23691666667
2010-01-01 20:00:00,2010.0,1.0,1.0,20.0,27.5,1.96741666667,74.64425,0.00508333333333,94894.89,262.985833333,1.23866666667
2010-01-01 21:00:00,2010.0,1.0,1.0,21.0,27.5,2.65258333333,92.9379166667,0.0435833333333,94888.5553333,262.532,1.23991666667
2010-01-01 22:00:00,2010.0,1.0,1.0,22.0,27.5,2.99366666667,113.982916667,0.0781666666667,94907.25,262.350083333,1.24133333333
2010-01-01 23:00:00,2010.0,1.0,1.0,23.0,27.5,3.97658333333,111.84375,0.58625,94898.3226667,262.0445,1.24308333333
2010-01-02 00:00:00,2010.0,1.0,2.0,0.0,27.5,4.72933333333,122.320583333,1.18025,94896.5686667,261.581333333,1.24466666667
2010-01-02 01:00:00,2010.0,1.0,2.0,1.0,27.5,4.45833333333,124.503583333,0.93025,94870.244,261.268083333,1.24625
2010-01-02 02:00:00,2010.0,1.0,2.0,2.0,27.5,5.15,132.133583333,1.57383333333,94836.4446667,261.437083333,1.24658333333
2010-01-02 03:00:00,2010.0,1.0,2.0,3.0,27.5,5.71841666667,149.842416667,2.30791666667,94808.4446667,261.603916667,1.249
2010-01-02 04:00:00,2010.0,1.0,2.0,4.0,27.5,5.51716666667,148.931916667,2.04141666667,94737.7946667,261.263666667,1.25091666667
2010-01-02 05:00:00,2010.0,1.0,2.0,5.0,27.5,5.607,151.45625,2.16233333333,94690.4133333,261.116833333,1.25125
2010-01-02 06:00:00,2010.0,1.0,2.0,6.0,27.5,5.84883333333,152.462666667,2.48558333333,94646.3913333,261.22975,1.25008333333
2010-01-02 07:00:00,2010.0,1.0,2.0,7.0,27.5,5.922,153.028666667,2.58083333333,94598.7066667,261.422166667,1.24866666667
2010-01-02 08:00:00,2010.0,1.0,2.0,8.0,27.5,6.35116666667,155.644166667,3.206,94545.8353333,261.578666667,1.24741666667
2010-01-02 09:00:00,2010.0,1.0,2.0,9.0,27.5,6.47158333333,155.7615,3.41141666667,94503.642,261.9875,1.24541666667
