power,wind_speed
0.0,1
0.0,2
0.00437,3
0.01887,4
0.04039,5
0.06936,6
0.11219,7
0.16538,8
0.23689,9
0.328,10
0.39664,11
0.46512,12
0.49595,13
0.5,14
0.5,15
0.5,16
0.5,17
0.5,18
0.5,19
0.5,20
0.5,21
0.5,22
0.5,23
0.5,24
0.5,25
0.0,26
0.0,27
0.0,28
0.0,29
0.0,30
