power,wind_speed
0.0,1
0.0,2
3e-05,3
8e-05,4
0.00015,5
0.00021,6
0.00027,7
0.00036,8
0.00045,9
0.00058,10
0.00075,11
0.00101,12
0.00119,13
0.00139,14
0.00164,15
0.00103,16
0.00084,17
0.00067,18
0.00053,19
0.00041,20
0.0,21
0.0,22
0.0,23
0.0,24
0.0,25
0.0,26
0.0,27
0.0,28
0.0,29
0.0,30
