power,wind_speed
0.0,1
0.0,2
0.0,3
4e-06,4
1.1e-05,5
2e-05,6
3.6e-05,7
5.5e-05,8
7.9e-05,9
0.00011,10
0.00015,11
0.0002,12
0.00025,13
0.00031,14
0.00038,15
0.00047,16
0.0005,17
0.0005,18
0.0005,19
0.0005,20
0.0005,21
0.0005,22
0.0,23
0.0,24
0.0,25
0.0,26
0.0,27
0.0,28
0.0,29
0.0,30
