power,wind_speed
0.0,1
0.0,2
0.0,3
6e-05,4
0.00016,5
0.00032,6
0.00051,7
0.00081,8
0.0012,9
0.0015,10
0.002,11
0.0024,12
0.0027,13
0.003,14
0.0031,15
0.0031,16
0.003,17
0.003,18
0.003,19
0.003,20
0.0,21
0.0,22
0.0,23
0.0,24
0.0,25
0.0,26
0.0,27
0.0,28
0.0,29
0.0,30
