power,wind_speed
0.0,1
0.0,2
0.0,3
0.057,4
0.12,5
0.214,6
0.347,7
0.524,8
0.749,9
1.012,10
1.309,11
1.625,12
1.9,13
2.0,14
2.0,15
2.0,16
2.0,17
2.0,18
2.0,19
2.0,20
2.0,21
2.0,22
2.0,23
2.0,24
2.0,25
0.0,26
0.0,27
0.0,28
0.0,29
0.0,30
