power,wind_speed
0.0,1
0.0,2
0.0,3
0.0001,4
0.00024,5
0.000437,6
0.000733,7
0.00118,8
0.00166,9
0.00229,10
0.0029,11
0.00356,12
0.004,13
0.004,14
0.004,15
0.0038,16
0.0033,17
0.0028,18
0.0023,19
0.0018,20
0.0,21
0.0,22
0.0,23
0.0,24
0.0,25
0.0,26
0.0,27
0.0,28
0.0,29
0.0,30
