power,wind_speed
0.0,1
0.0,2
0.0,3
0.0,4
0.0,5
0.00284,6
0.0073,7
0.01662,8
0.02255,9
0.03175,10
0.04041,11
0.04502,12
0.05163,13
0.05999,14
0.06037,15
0.06179,16
0.06228,17
0.06507,18
0.0648,19
0.06332,20
0.05934,21
0.04002,22
0.0,23
0.0,24
0.0,25
0.0,26
0.0,27
0.0,28
0.0,29
0.0,30
