power,wind_speed
0.0,1
0.0,2
0.0,3
0.043,4
0.181,5
0.374,6
0.599,7
0.877,8
1.23,9
1.626,10
2.011,11
2.354,12
2.45,13
2.493,14
2.503,15
2.514,16
2.514,17
2.514,18
2.514,19
2.514,20
2.514,21
2.514,22
2.5,23
2.5,24
2.5,25
0.0,26
0.0,27
0.0,28
0.0,29
0.0,30
