power,wind_speed
0.0,1
0.0,2
0.0,3
6e-06,4
5.6e-05,5
0.000155,6
0.00031,7
0.000527,8
0.000812,9
0.001171,10
0.001659,11
0.002136,12
0.0025,13
0.0025,14
0.0,15
0.0,16
0.0,17
0.0,18
0.0,19
0.0,20
0.0,21
0.0,22
0.0,23
0.0,24
0.0,25
0.0,26
0.0,27
0.0,28
0.0,29
0.0,30
