power,wind_speed
0.0,1
0.0,2
0.0,3
0.00012,4
0.00027,5
0.00048,6
0.0008,7
0.00115,8
0.00156,9
0.00201,10
0.0025,11
0.0029,12
0.0032,13
0.0032,14
0.0032,15
0.0032,16
0.0032,17
0.0032,18
0.0032,19
0.0032,20
0.0032,21
0.0032,22
0.0032,23
0.0032,24
0.0032,25
0.0,26
0.0,27
0.0,28
0.0,29
0.0,30
