power,wind_speed
0.0,1
0.0,2
7e-05,3
0.00018,4
0.0004,5
0.00069,6
0.00111,7
0.00163,8
0.00217,9
0.00276,10
0.0033,11
0.00382,12
0.00422,13
0.00448,14
0.00438,15
0.00427,16
0.00401,17
0.0037,18
0.00355,19
0.00351,20
0.00356,21
0.00356,22
0.00356,23
0.00356,24
0.00356,25
0.0,26
0.0,27
0.0,28
0.0,29
0.0,30
