power,wind_speed
0.0,1
0.0,2
0.0009,3
0.0021,4
0.0038,5
0.0069,6
0.0111,7
0.0152,8
0.0151,9
0.0151,10
0.0151,11
0.0151,12
0.0151,13
0.0151,14
0.0151,15
0.0151,16
0.0151,17
0.0151,18
0.0151,19
0.0151,20
0.0151,21
0.0151,22
0.0151,23
0.0151,24
0.0151,25
0.0,26
0.0,27
0.0,28
0.0,29
0.0,30
