power,wind_speed
0.0,1
0.0,2
0.0,3
0.077,4
0.19,5
0.353,6
0.581,7
0.871,8
1.173,9
1.46,10
1.736,11
2.004,12
2.263,13
2.492,14
2.653,15
2.735,16
2.771,17
2.786,18
2.794,19
2.8,20
2.808,21
2.817,22
2.829,23
2.84,24
2.848,25
0.0,26
0.0,27
0.0,28
0.0,29
0.0,30
