power,wind_speed
0,0
0,1
0,2
0.0108,3
0.106,4
0.2702,5
0.5016,6
0.8066,7
1.1904,8
1.5698,9
1.8356,10
1.9592,11
2,12
2,13
2,14
2,15
2,16
2,17
2,18
2,19
2,20
2,21
2,22
0,23
0,24
0,25
0,26
0,27
0,28
0,29
0,30
