power,wind_speed
0.0,1
0.0,2
0.00015,3
0.0006,4
0.00133,5
0.00238,6
0.00384,7
0.00581,8
0.00836,9
0.0115,10
0.0127,11
0.013,12
0.013,13
0.013,14
0.013,15
0.013,16
0.013,17
0.013,18
0.013,19
0.013,20
0.013,21
0.013,22
0.013,23
0.013,24
0.013,25
0.0,26
0.0,27
0.0,28
0.0,29
0.0,30
