power,wind_speed
0.0,1
0.0,2
0.0,3
0.003,4
0.0179,5
0.0365,6
0.0584,7
0.0981,8
0.1411,9
0.1887,10
0.2428,11
0.2717,12
0.275,13
0.275,14
0.275,15
0.275,16
0.275,17
0.275,18
0.275,19
0.275,20
0.275,21
0.275,22
0.275,23
0.275,24
0.275,25
0.0,26
0.0,27
0.0,28
0.0,29
0.0,30
