power,wind_speed
0.0,1
0.0,2
0.037,3
0.118,4
0.258,5
0.479,6
0.79,7
1.2,8
1.71,9
2.34,10
2.867,11
3.034,12
3.05,13
3.05,14
3.05,15
3.05,16
3.05,17
3.05,18
3.05,19
3.05,20
3.05,21
3.05,22
3.05,23
3.05,24
3.05,25
0.0,26
0.0,27
0.0,28
0.0,29
0.0,30
