power,wind_speed
0.0,1
0.0,2
0.0,3
0.005,4
0.017,5
0.033,6
0.055,7
0.083,8
0.115,9
0.149,10
0.181,11
0.206,12
0.219,13
0.224,14
0.225,15
0.225,16
0.225,17
0.225,18
0.225,19
0.225,20
0.225,21
0.225,22
0.225,23
0.225,24
0.225,25
0.0,26
0.0,27
0.0,28
0.0,29
0.0,30
