power,wind_speed
0.0,1
0.0,2
0.0,3
0.066,4
0.161,5
0.277,6
0.444,7
0.648,8
0.849,9
1.117,10
1.402,11
1.616,12
1.799,13
1.902,14
1.974,15
2.0,16
2.0,17
2.0,18
2.0,19
2.0,20
2.0,21
2.0,22
2.0,23
2.0,24
2.0,25
0.0,26
0.0,27
0.0,28
0.0,29
0.0,30
