power,wind_speed
0.0,1
0.0,2
0.0,3
0.0,4
0.001794,5
0.004826,6
0.011064,7
0.018371,8
0.025678,9
0.033875,10
0.04136,11
0.048311,12
0.053659,13
0.059541,14
0.061326,15
0.063646,16
0.064897,17
0.065435,18
0.064905,19
0.063662,20
0.063666,21
0.062602,22
0.0,23
0.0,24
0.0,25
0.0,26
0.0,27
0.0,28
0.0,29
0.0,30
