power,wind_speed
0.0,1
0.0,2
0.0009,3
0.005,4
0.0117,5
0.0222,6
0.0355,7
0.0499,8
0.0634,9
0.0747,10
0.0835,11
0.0897,12
0.0937,13
0.0955,14
0.0952,15
0.0925,16
0.0877,17
0.0811,18
0.0738,19
0.0673,20
0.0624,21
0.0577,22
0.054,23
0.0506,24
0.0474,25
0.0,26
0.0,27
0.0,28
0.0,29
0.0,30
