power,wind_speed
0.0,1
0.0,2
0.0,3
0.0022,4
0.0081,5
0.0152,6
0.0248,7
0.0358,8
0.0438,9
0.0509,10
0.0548,11
0.0573,12
0.0593,13
0.0593,14
0.0586,15
0.0571,16
0.0549,17
0.0514,18
0.05,19
0.05,20
0.05,21
0.05,22
0.05,23
0.05,24
0.05,25
0.0,26
0.0,27
0.0,28
0.0,29
0.0,30
