power,wind_speed
0.0,1
0.0,2
0.0,3
0.096,4
0.254,5
0.482,6
0.782,7
1.196,8
1.707,9
2.253,10
2.78,11
3.25,12
3.393,13
3.4,14
3.4,15
3.4,16
3.4,17
3.4,18
3.4,19
3.4,20
3.4,21
3.4,22
3.4,23
3.4,24
3.4,25
0.0,26
0.0,27
0.0,28
0.0,29
0.0,30
