power,wind_speed
0.0,1
0.0,2
0.0,3
0.0279,4
0.0652,5
0.1231,6
0.203,7
0.307,8
0.4353,9
0.5645,10
0.6846,11
0.7799,12
0.8406,13
0.848,14
0.849,15
0.85,16
0.85,17
0.85,18
0.85,19
0.85,20
0.85,21
0.85,22
0.85,23
0.85,24
0.85,25
0.0,26
0.0,27
0.0,28
0.0,29
0.0,30
