power,wind_speed
0.0,1
0.0,2
0.0,3
0.092,4
0.474,5
0.91,6
1.569,7
2.5,8
3.726,9
5.004,10
5.991,11
6.715,12
7.0,13
7.0,14
7.0,15
7.0,16
7.0,17
7.0,18
7.0,19
7.0,20
7.0,21
7.0,22
7.0,23
7.0,24
7.0,25
0.0,26
0.0,27
0.0,28
0.0,29
0.0,30
