power,wind_speed
0.0,1
0.0,2
0.0,3
0.13,4
0.301,5
0.557,6
0.912,7
1.377,8
1.954,9
2.572,10
2.988,11
3.065,12
3.075,13
3.075,14
3.075,15
3.075,16
3.075,17
3.075,18
3.075,19
3.075,20
3.075,21
3.075,22
3.075,23
3.075,24
3.075,25
0.0,26
0.0,27
0.0,28
0.0,29
0.0,30
