power,wind_speed
0.0,1
0.0,2
0.0,3
0.082,4
0.411,5
0.873,6
1.55,7
2.524,8
3.695,9
5.082,10
5.974,11
6.15,12
6.15,13
6.15,14
6.15,15
6.15,16
6.15,17
6.15,18
6.15,19
6.15,20
6.15,21
6.15,22
6.15,23
6.15,24
6.15,25
6.15,26
6.15,27
6.15,28
6.15,29
6.15,30
