power,wind_speed
0.0,1
0.0,2
5.62e-05,3
0.000134,4
0.000261,5
0.00045,6
0.000715,7
0.001067,8
0.00152,9
0.002083,10
0.00277,11
0.003327,12
0.003327,13
0.003327,14
0.003327,15
0.003327,16
0.003312,17
0.003312,18
0.0,19
0.0,20
0.0,21
0.0,22
0.0,23
0.0,24
0.0,25
0.0,26
0.0,27
0.0,28
0.0,29
0.0,30
