power,wind_speed
0.0,1
0.0,2
0.0,3
0.0007,4
0.00136,5
0.00239,6
0.00331,7
0.00488,8
0.00695,9
0.00998,10
0.0114,11
0.01302,12
0.01183,13
0.00933,14
0.00749,15
0.00602,16
0.00483,17
0.00358,18
0.00184,19
5e-05,20
0.0,21
0.0,22
0.0,23
0.0,24
0.0,25
0.0,26
0.0,27
0.0,28
0.0,29
0.0,30
