power,wind_speed
0.0,1
0.0,2
0.00015,3
0.00086,4
0.00186,5
0.00325,6
0.00529,7
0.00776,8
0.01079,9
0.01355,10
0.01568,11
0.01733,12
0.01879,13
0.02003,14
0.02057,15
0.02115,16
0.02179,17
0.02211,18
0.02275,19
0.02275,20
0.0,21
0.0,22
0.0,23
0.0,24
0.0,25
0.0,26
0.0,27
0.0,28
0.0,29
0.0,30
