power,wind_speed
0.0,1
0.0,2
0.0,3
0.158,4
0.384,5
0.696,6
1.149,7
1.744,8
2.444,9
2.821,10
2.991,11
3.0,12
3.0,13
3.0,14
3.0,15
3.0,16
3.0,17
3.0,18
3.0,19
3.0,20
3.0,21
3.0,22
0.0,23
0.0,24
0.0,25
0.0,26
0.0,27
0.0,28
0.0,29
0.0,30
