power,wind_speed
0.0,1
0.0,2
0.0,3
0.00021,4
0.00062,5
0.00112,6
0.00174,7
0.00253,8
0.00334,9
0.00369,10
0.00405,11
0.00414,12
0.00418,13
0.00427,14
0.0045,15
0.00468,16
0.00469,17
0.00437,18
0.00477,19
0.00431,20
0.00485,21
0.0,22
0.00475,23
0.0,24
0.00439,25
0.0,26
0.0,27
0.0,28
0.0,29
0.0,30
