power,wind_speed
0.0,1
0.0,2
0.0,3
0.0,4
0.0081,5
0.0152,6
0.0248,7
0.035,8
0.035,9
0.035,10
0.035,11
0.035,12
0.035,13
0.035,14
0.035,15
0.035,16
0.035,17
0.035,18
0.035,19
0.035,20
0.035,21
0.035,22
0.035,23
0.035,24
0.035,25
0.0,26
0.0,27
0.0,28
0.0,29
0.0,30
