power,wind_speed
0.0,1
0.0,2
0.0,3
0.00016,4
0.00082,5
0.00217,6
0.004,7
0.00606,8
0.00808,9
0.00948,10
0.01165,11
0.01302,12
0.01403,13
0.01473,14
0.01488,15
0.0145,16
0.01391,17
0.01325,18
0.01247,19
0.01181,20
0.01115,21
0.01072,22
0.01006,23
0.00956,24
0.00905,25
0.0,26
0.0,27
0.0,28
0.0,29
0.0,30
