power,wind_speed
0.0,1
0.0,2
0.0,3
0.0255,4
0.0674,5
0.125,6
0.203,7
0.281,8
0.36,9
0.467,10
0.581,11
0.673,12
0.754,13
0.805,14
0.837,15
0.849,16
0.85,17
0.85,18
0.85,19
0.85,20
0.85,21
0.85,22
0.85,23
0.85,24
0.85,25
0.0,26
0.0,27
0.0,28
0.0,29
0.0,30
