power,wind_speed
0.0,1
0.0,2
0.0,3
0.00033,4
0.00072,5
0.00121,6
0.00173,7
0.00246,8
0.00353,9
0.005,10
0.00564,11
0.00637,12
0.00575,13
0.0046,14
0.00372,15
0.00295,16
0.00236,17
0.00176,18
0.00094,19
4e-05,20
0.0,21
0.0,22
0.0,23
0.0,24
0.0,25
0.0,26
0.0,27
0.0,28
0.0,29
0.0,30
