power,wind_speed
0.0,1
0.0,2
0.0,3
0.066,4
0.166,5
0.288,6
0.473,7
0.709,8
1.0,9
1.316,10
1.651,11
1.86,12
1.968,13
2.0,14
2.0,15
2.0,16
2.0,17
2.0,18
2.0,19
2.0,20
2.0,21
2.0,22
2.0,23
2.0,24
2.0,25
0.0,26
0.0,27
0.0,28
0.0,29
0.0,30
