power,wind_speed
0.0,1
0.0,2
0.0,3
0.0,4
0.03,5
0.073,6
0.138,7
0.231,8
0.349,9
0.481,10
0.61,11
0.742,12
0.877,13
0.973,14
1.032,15
1.048,16
1.035,17
1.008,18
1.0,19
1.0,20
1.0,21
1.0,22
1.0,23
1.0,24
1.0,25
0.0,26
0.0,27
0.0,28
0.0,29
0.0,30
