power,wind_speed
0.0,1
0.0,2
0.014,3
0.052,4
0.115,5
0.201,6
0.325,7
0.492,8
0.712,9
0.99,10
1.3,11
1.557,12
1.72,13
1.825,14
1.854,15
1.87,16
1.87,17
1.87,18
1.87,19
1.87,20
1.87,21
1.87,22
1.87,23
1.87,24
1.87,25
0.0,26
0.0,27
0.0,28
0.0,29
0.0,30
