power,wind_speed
0.0,1
0.0,2
0.0,3
0.0,4
0.0034,5
0.0059,6
0.0094,7
0.014,8
0.0199,9
0.0273,10
0.0365,11
0.045,12
0.053,13
0.055,14
0.056,15
0.0566,16
0.0568,17
0.057,18
0.057,19
0.057,20
0.057,21
0.057,22
0.057,23
0.057,24
0.057,25
0.057,26
0.057,27
0.057,28
0.057,29
0.057,30
