power,wind_speed
0.0,1
0.0,2
0.007,3
0.03,4
0.069,5
0.124,6
0.201,7
0.308,8
0.439,9
0.5,10
0.5,11
0.5,12
0.5,13
0.5,14
0.5,15
0.5,16
0.5,17
0.5,18
0.5,19
0.5,20
0.5,21
0.5,22
0.5,23
0.5,24
0.5,25
0.0,26
0.0,27
0.0,28
0.0,29
0.0,30
