power,wind_speed
0.0,1
0.0,2
0.0,3
0.11,4
0.236,5
0.446,6
0.709,7
1.067,8
1.488,9
1.862,10
1.993,11
2.02,12
2.02,13
2.02,14
2.02,15
2.02,16
2.02,17
2.02,18
2.02,19
2.02,20
2.02,21
2.02,22
0.0,23
0.0,24
0.0,25
0.0,26
0.0,27
0.0,28
0.0,29
0.0,30
