power,wind_speed
0.0,1
0.0,2
0.00051,3
0.0013,4
0.00295,5
0.00555,6
0.0085,7
0.01265,8
0.01748,9
0.02024,10
0.02056,11
0.02075,12
0.02047,13
0.02057,14
0.02058,15
0.02084,16
0.02082,17
0.0213,18
0.021,19
0.021,20
0.021,21
0.021,22
0.021,23
0.021,24
0.021,25
0.0,26
0.0,27
0.0,28
0.0,29
0.0,30
