power,wind_speed
0,0
0,1
0,2
0,3
0.0562,4
0.148,5
0.2746,6
0.4532,7
0.6886,8
0.9816,9
1.3246,10
1.63,11
1.8358,12
1.9596,13
2,14
2,15
2,16
2,17
2,18
2,19
2,20
2,21
2,22
2,23
2,24
2,25
0,26
0,27
0,28
0,29
0,30
